dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,2
2020-02-27,21
2020-02-28,10
2020-02-29,0
2020-03-01,5
2020-03-02,3
2020-03-03,6
2020-03-04,2
2020-03-05,0
2020-03-06,3
2020-03-07,0
2020-03-08,4
2020-03-09,7
2020-03-10,16
2020-03-11,30
2020-03-12,1
2020-03-13,85
2020-03-14,0
2020-03-15,15
2020-03-16,1
2020-03-17,3
2020-03-18,7
2020-03-19,16
2020-03-20,19
2020-03-21,23
2020-03-22,19
2020-03-23,13
2020-03-24,23
2020-03-25,43
2020-03-26,15
2020-03-27,27
2020-03-28,39
2020-03-29,8
2020-03-30,10
2020-03-31,24
2020-04-01,15
2020-04-02,52
2020-04-03,2
2020-04-04,74
2020-04-05,30
2020-04-06,15
2020-04-07,12
2020-04-08,56
2020-04-09,55
2020-04-10,12
2020-04-11,64
2020-04-12,38
2020-04-13,115
2020-04-14,96
2020-04-15,225
2020-04-16,167
2020-04-17,145
2020-04-18,27
2020-04-19,44
2020-04-20,29
2020-04-21,108
2020-04-22,26
2020-04-23,66
2020-04-24,54
2020-04-25,190
2020-04-26,301
2020-04-27,71
2020-04-28,58
2020-04-29,76
2020-04-30,88
2020-05-01,110
2020-05-02,119
2020-05-03,130
2020-05-04,114
2020-05-05,99
2020-05-06,150
2020-05-07,187
2020-05-08,214
2020-05-09,265
2020-05-10,245
2020-05-11,330
2020-05-12,167
2020-05-13,295
2020-05-14,295
2020-05-15,285
2020-05-16,382
2020-05-17,384
2020-05-18,165
2020-05-19,183
2020-05-20,254
2020-05-21,348
2020-05-22,356
2020-05-23,286
2020-05-24,240
2020-05-25,388
2020-05-26,336
2020-05-27,33
2020-05-28,195
2020-05-29,326
2020-05-30,360
2020-05-31,397
2020-06-01,344
2020-06-02,605
2020-06-03,473
2020-06-04,440
2020-06-05,504
2020-06-06,481
2020-06-07,539
2020-06-08,548
2020-06-09,379
2020-06-10,654
2020-06-11,783
2020-06-12,468
2020-06-13,602
2020-06-14,444
2020-06-15,514
2020-06-16,317
2020-06-17,469
2020-06-18,540
2020-06-19,408
2020-06-20,469
2020-06-21,486
2020-06-22,415
2020-06-23,433
2020-06-24,643
2020-06-25,655
2020-06-26,508
2020-06-27,511
2020-06-28,724
2020-06-29,462
2020-06-30,438
2020-07-01,534
2020-07-02,519
2020-07-03,656
2020-07-04,423
2020-07-05,573
2020-07-06,447
2020-07-07,510
2020-07-08,454
2020-07-09,500
2020-07-10,610
2020-07-11,597
2020-07-12,511
2020-07-13,431
2020-07-14,471
2020-07-15,535
2020-07-16,602
2020-07-17,482
2020-07-18,524
2020-07-19,389
2020-07-20,531
2020-07-21,418
2020-07-22,514
2020-07-23,380
2020-07-24,321
2020-07-25,359
2020-07-26,462
2020-07-27,289
2020-07-28,384
2020-07-29,351
2020-07-30,439
2020-07-31,390
2020-08-01,444
2020-08-02,227
2020-08-03,208
2020-08-04,346
2020-08-05,299
2020-08-06,297
2020-08-07,382
2020-08-08,375
2020-08-09,418
2020-08-10,322
2020-08-11,382
2020-08-12,386
2020-08-13,407
2020-08-14,460
2020-08-15,462
2020-08-16,326
2020-08-17,378
2020-08-18,405
2020-08-19,350
2020-08-20,396
2020-08-21,369
2020-08-22,353
2020-08-23,358
2020-08-24,377
2020-08-25,292
2020-08-26,389
2020-08-27,357
2020-08-28,317
2020-08-29,363
2020-08-30,357
2020-08-31,278
2020-09-01,183
2020-09-02,398
2020-09-03,468
2020-09-04,367
2020-09-05,626
2020-09-06,662
2020-09-07,676
2020-09-08,644
2020-09-09,661
2020-09-10,702
2020-09-11,672
2020-09-12,757
2020-09-13,632
2020-09-14,747
2020-09-15,721
2020-09-16,658
2020-09-17,678
2020-09-18,841
2020-09-19,705
2020-09-20,690
2020-09-21,620
2020-09-22,540
2020-09-23,713
2020-09-24,650
2020-09-25,612
2020-09-26,687
2020-09-27,489
2020-09-28,585
2020-09-29,586
2020-09-30,487
2020-10-01,574
2020-10-02,442
2020-10-03,510
2020-10-04,429
2020-10-05,507
2020-10-06,352
2020-10-07,454
2020-10-08,360
2020-10-09,456
2020-10-10,490
2020-10-11,438
2020-10-12,427
2020-10-13,327
2020-10-14,334
2020-10-15,324
2020-10-16,349
2020-10-17,333
2020-10-18,371
2020-10-19,246
2020-10-20,331
2020-10-21,322
2020-10-22,309
2020-10-23,374
2020-10-24,304
2020-10-25,363
2020-10-26,401
2020-10-27,280
2020-10-28,278
2020-10-29,232
2020-10-30,257
2020-10-31,240
2020-11-01,204
2020-11-02,179
2020-11-03,278
2020-11-04,210
2020-11-05,230
2020-11-06,261
2020-11-07,162
2020-11-08,237
2020-11-09,241
2020-11-10,192
2020-11-11,176
2020-11-12,179
2020-11-13,231
2020-11-14,150
2020-11-15,157
2020-11-16,174
2020-11-17,180
2020-11-18,179
2020-11-19,126
2020-11-20,174
2020-11-21,135
2020-11-22,150
2020-11-23,124
2020-11-24,114
2020-11-25,181
2020-11-26,130
2020-11-27,169
2020-11-28,162
2020-11-29,168
2020-11-30,130
2020-12-01,142
2020-12-02,169
2020-12-03,181
2020-12-04,133
2020-12-05,162
2020-12-06,168
2020-12-07,132
2020-12-08,198
2020-12-09,181
2020-12-10,183
2020-12-11,201
2020-12-12,137
2020-12-13,188
2020-12-14,145
2020-12-15,178
2020-12-16,125
2020-12-17,176
2020-12-18,156
2020-12-19,143
2020-12-20,140
2020-12-21,179
2020-12-22,220
2020-12-23,168
2020-12-24,184
2020-12-25,183
2020-12-26,253
2020-12-27,234
2020-12-28,214
2020-12-29,215
2020-12-30,202
2020-12-31,234
2021-01-01,256
2021-01-02,250
2021-01-03,238
2021-01-04,271
2021-01-05,294
2021-01-06,288
2021-01-07,229
2021-01-08,289
2021-01-09,349
2021-01-10,397
2021-01-11,287
2021-01-12,241
2021-01-13,321
2021-01-14,316
2021-01-15,276
2021-01-16,341
2021-01-17,208
2021-01-18,248
2021-01-19,339
2021-01-20,333
2021-01-21,320
2021-01-22,313
2021-01-23,305
2021-01-24,332
2021-01-25,246
2021-01-26,361
2021-01-27,413
2021-01-28,459
2021-01-29,427
2021-01-30,387
2021-01-31,468
2021-02-01,655
2021-02-02,431
2021-02-03,525
2021-02-04,657
2021-02-05,553
2021-02-06,704
2021-02-07,702
2021-02-08,515
2021-02-09,616
2021-02-10,719
2021-02-11,759
2021-02-12,797
2021-02-13,812
2021-02-14,896
2021-02-15,790
2021-02-16,640
2021-02-17,848
2021-02-18,771
2021-02-19,696
2021-02-20,648
2021-02-21,777
2021-02-22,752
2021-02-23,575
2021-02-24,721
2021-02-25,675
2021-02-26,653
2021-02-27,637
2021-02-28,632
2021-03-01,651
2021-03-02,617
2021-03-03,644
2021-03-04,492
2021-03-05,738
2021-03-06,588
2021-03-07,657
2021-03-08,612
2021-03-09,476
2021-03-10,653
2021-03-11,545
2021-03-12,628
2021-03-13,653
2021-03-14,744
2021-03-15,579
2021-03-16,597
2021-03-17,682
2021-03-18,686
2021-03-19,768
2021-03-20,642
2021-03-21,731
2021-03-22,816
2021-03-23,656
2021-03-24,759
2021-03-25,809
2021-03-26,733
2021-03-27,841
2021-03-28,829
2021-03-29,865
2021-03-30,1027
2021-03-31,824
2021-04-01,905
2021-04-02,871
2021-04-03,935
2021-04-04,1074
2021-04-05,1316
2021-04-06,1047
2021-04-07,974
2021-04-08,1020
2021-04-09,1120
2021-04-10,1143
2021-04-11,1206
2021-04-12,1122
2021-04-13,1060
2021-04-14,1267
2021-04-15,1060
2021-04-16,1175
2021-04-17,970
2021-04-18,1155
2021-04-19,1024
2021-04-20,997
2021-04-21,1008
2021-04-22,1039
2021-04-23,1008
2021-04-24,1036
2021-04-25,1053
2021-04-26,1081
2021-04-27,1035
2021-04-28,1206
2021-04-29,972
2021-04-30,1147
2021-05-01,1057
2021-05-02,1182
2021-05-03,1063
2021-05-04,1300
2021-05-05,1165
2021-05-06,1418
2021-05-07,1450
2021-05-08,1367
2021-05-09,1706
2021-05-10,1502
2021-05-11,1451
2021-05-12,1662
2021-05-13,1732
2021-05-14,1539
2021-05-15,1816
2021-05-16,1369
2021-05-17,1619
2021-05-18,1884
2021-05-19,1579
2021-05-20,1968
2021-05-21,2354
2021-05-22,2415
2021-05-23,2858
2021-05-24,2719
2021-05-25,3177
2021-05-26,2800
2021-05-27,2766
2021-05-28,2803
2021-05-29,3052
2021-05-30,2957
2021-05-31,3274
2021-06-01,2457
2021-06-02,2375
2021-06-03,2259
2021-06-04,1936
2021-06-05,1932
2021-06-06,1492
2021-06-07,1432
2021-06-08,1496
2021-06-09,1522
2021-06-10,1279
2021-06-11,1041
2021-06-12,1034
2021-06-13,967
2021-06-14,931
2021-06-15,879
2021-06-16,792
2021-06-17,811
2021-06-18,620
2021-06-19,547
2021-06-20,487
2021-06-21,439
2021-06-22,465
2021-06-23,403
2021-06-24,394
2021-06-25,418
2021-06-26,298
2021-06-27,288
2021-06-28,302
2021-06-29,252
2021-06-30,230
2021-07-01,166
2021-07-02,184
2021-07-03,148
2021-07-04,165
2021-07-05,146
2021-07-06,140
2021-07-07,131
2021-07-08,128
2021-07-09,112
2021-07-10,122
2021-07-11,119
2021-07-12,74
2021-07-13,100
2021-07-14,112
2021-07-15,76
2021-07-16,105
2021-07-17,114
2021-07-18,108
2021-07-19,69
2021-07-20,86
2021-07-21,67
2021-07-22,78
2021-07-23,65
2021-07-24,133
2021-07-25,113
2021-07-26,75
2021-07-27,128
2021-07-28,85
2021-07-29,105
2021-07-30,115
2021-07-31,128
2021-08-01,106
2021-08-02,106
2021-08-03,117
2021-08-04,98
2021-08-05,94
2021-08-06,122
2021-08-07,120
2021-08-08,111
2021-08-09,101
