dates,incrementalcount_vaccine_covid_19_administered
2020-12-24,11106
2020-12-25,472
2020-12-26,1013
2020-12-27,2058
2020-12-28,1400
2020-12-29,1027
2020-12-30,1276
2020-12-31,1326
2021-01-01,708
2021-01-02,746
2021-01-03,592
2021-01-04,923
2021-01-05,2281
2021-01-06,4579
2021-01-07,3767
2021-01-08,6052
2021-01-09,5866
2021-01-10,5093
2021-01-11,3348
2021-01-12,5178
2021-03-07,3388
2021-03-08,2513
2021-03-09,2139
2021-03-10,3342
2021-03-11,2528
2021-03-12,1915
2021-03-13,12281
2021-03-14,16572
2021-03-15,15599
2021-03-16,13743
2021-03-17,16907
2021-03-18,16500
2021-03-19,12805
2021-03-20,13353
2021-03-21,13132
2021-03-22,13919
2021-03-23,12926
2021-03-24,14598
2021-03-25,13301
2021-03-26,9428
2021-03-27,6593
2021-03-28,11716
2021-03-29,11291
2021-03-30,8541
2021-03-31,10768
2021-04-01,8879
2021-04-02,7334
2021-04-03,15394
2021-04-04,19455
2021-04-05,19409
2021-04-06,19538
2021-04-07,23499
2021-04-08,21050
2021-04-09,18347
2021-04-10,19846
2021-04-11,17403
2021-04-12,17511
2021-04-13,15381
2021-04-14,19383
2021-04-15,19577
2021-04-16,14140
2021-04-17,12587
2021-04-18,22438
2021-04-19,19864
2021-04-20,21167
2021-04-21,18959
2021-04-22,12155
2021-04-23,7173
2021-04-24,11844
2021-04-25,12085
2021-04-26,12304
2021-04-27,13724
2021-04-28,9596
2021-04-29,7816
2021-04-30,10995
2021-05-01,11069
2021-05-02,17848
2021-05-03,19216
2021-05-04,18470
2021-05-05,16733
2021-05-06,16152
2021-05-07,12404
2021-05-08,10755
2021-05-09,18150
2021-05-10,18906
2021-05-11,21245
2021-05-12,17905
2021-05-13,6568
2021-05-14,7372
2021-05-15,8454
2021-05-16,16538
2021-05-17,16996
2021-05-18,16924
2021-05-19,12498
2021-05-20,12227
2021-05-21,13557
2021-05-22,14506
2021-05-23,20440
2021-05-24,21579
2021-05-25,19516
2021-05-26,16894
2021-05-27,17698
2021-05-28,15897
2021-05-29,13162
2021-05-30,22055
2021-05-31,25824
2021-06-01,22842
2021-06-02,19500
2021-06-03,13917
2021-06-04,15672
2021-06-05,9075
2021-06-06,12732
2021-06-07,12095
2021-06-08,11286
2021-06-09,9738
2021-06-10,10303
2021-06-11,6666
2021-06-12,7087
2021-06-13,7955
2021-06-14,7956
2021-06-15,5788
2021-06-16,5736
2021-06-17,6232
2021-06-18,8124
2021-06-19,7074
2021-06-20,10795
2021-06-21,12452
2021-06-22,12430
2021-06-23,10643
2021-06-24,14495
2021-06-25,16396
2021-06-26,9596
2021-06-27,8651
2021-06-28,81811
2021-06-29,6722
2021-06-30,5799
2021-07-01,6044
2021-07-02,5363
2021-07-03,6086
2021-07-04,7364
2021-07-05,6848
2021-07-06,5251
2021-07-07,7036
2021-07-08,7069
2021-07-09,6807
2021-07-10,6388
2021-07-11,6680
2021-07-12,7848
2021-07-13,7660
2021-07-14,7226
2021-07-15,8950
2021-07-16,5318
2021-07-17,4942
2021-07-18,6318
2021-07-19,3784
2021-07-20,3276
2021-07-21,3909
2021-07-22,4928
2021-07-23,5307
2021-07-24,3591
2021-07-25,8247
2021-07-26,4398
2021-07-27,4781
2021-07-28,3922
2021-07-29,3804
2021-07-30,6161
2021-07-31,7752
2021-08-01,9419
2021-08-02,8261
2021-08-03,11525
2021-08-04,7134
2021-08-05,9888
2021-08-06,6039
2021-08-07,5685
2021-08-08,9460
2021-08-09,6777
2021-08-10,8547
2021-08-11,10338
2021-08-12,9170
2021-08-13,5027
2021-08-14,5689
2021-08-15,6647
2021-08-16,5022
2021-08-17,4023
2021-08-18,2355
2021-08-19,1956
2021-08-20,2706
2021-08-21,2833
2021-08-22,5688
2021-08-23,7384
2021-08-24,4991
2021-08-25,4122
2021-08-26,4731
2021-08-27,2697
2021-08-28,3548
2021-08-29,4827
2021-08-30,3621
2021-08-31,3645
2021-09-01,3665
2021-09-02,4684
2021-09-03,2316
2021-09-04,2243
2021-09-05,3430
2021-09-06,3496
2021-09-07,2608
2021-09-08,2476
2021-09-09,1663
2021-09-10,1981
2021-09-11,1466
