dates,covid19mobilitytrend_residence
2020-02-15,1
2020-02-16,0
2020-02-17,0
2020-02-18,1
2020-02-19,0
2020-02-20,0
2020-02-21,1
2020-02-22,1
2020-02-23,0
2020-02-24,1
2020-02-25,1
2020-02-26,5
2020-02-27,6
2020-02-28,5
2020-02-29,3
2020-03-01,3
2020-03-02,4
2020-03-03,4
2020-03-04,4
2020-03-05,5
2020-03-06,4
2020-03-07,3
2020-03-08,4
2020-03-09,4
2020-03-10,4
2020-03-11,5
2020-03-12,6
2020-03-13,7
2020-03-14,6
2020-03-15,5
2020-03-16,6
2020-03-17,6
2020-03-18,8
2020-03-19,11
2020-03-20,13
2020-03-21,11
2020-03-22,11
2020-03-23,12
2020-03-24,13
2020-03-25,13
2020-03-26,18
2020-03-27,20
2020-03-28,16
2020-03-29,16
2020-03-30,15
2020-03-31,15
2020-04-01,15
2020-04-02,18
2020-04-03,17
2020-04-04,15
2020-04-05,15
2020-04-06,15
2020-04-07,16
2020-04-08,16
2020-04-09,19
2020-04-10,18
2020-04-11,15
2020-04-12,15
2020-04-13,16
2020-04-14,16
2020-04-15,16
2020-04-16,18
2020-04-17,17
2020-04-18,14
2020-04-19,15
2020-04-20,14
2020-04-21,14
2020-04-22,14
2020-04-23,17
2020-04-24,19
2020-04-25,18
2020-04-26,19
2020-04-27,19
2020-04-28,17
2020-04-29,19
2020-04-30,22
2020-05-01,19
2020-05-02,20
2020-05-03,22
2020-05-04,18
2020-05-05,19
2020-05-06,19
2020-05-07,22
2020-05-08,18
2020-05-09,16
2020-05-10,18
2020-05-11,18
2020-05-12,19
2020-05-13,19
2020-05-14,21
2020-05-15,19
2020-05-16,17
2020-05-17,18
2020-05-18,18
2020-05-19,18
2020-05-20,19
2020-05-21,21
2020-05-22,18
2020-05-23,16
2020-05-24,25
2020-05-25,23
2020-05-26,24
2020-05-27,15
2020-05-28,18
2020-05-29,17
2020-05-30,13
2020-05-31,14
2020-06-01,14
2020-06-02,15
2020-06-03,15
2020-06-04,17
2020-06-05,16
2020-06-06,13
2020-06-07,15
2020-06-08,15
2020-06-09,15
2020-06-10,15
2020-06-11,18
2020-06-12,17
2020-06-13,14
2020-06-14,15
2020-06-15,15
2020-06-16,15
2020-06-17,15
2020-06-18,17
2020-06-19,16
2020-06-20,13
2020-06-21,14
2020-06-22,14
2020-06-23,14
2020-06-24,15
2020-06-25,16
2020-06-26,15
