dates,covid19mobilitytrend_transporthub
2020-02-15,-1
2020-02-16,-3
2020-02-17,-3
2020-02-18,-3
2020-02-19,-3
2020-02-20,0
2020-02-21,-3
2020-02-22,-3
2020-02-23,-5
2020-02-24,-3
2020-02-25,-8
2020-02-26,-10
2020-02-27,-11
2020-02-28,-14
2020-02-29,-9
2020-03-01,-8
2020-03-02,-6
2020-03-03,-9
2020-03-04,-8
2020-03-05,-9
2020-03-06,-12
2020-03-07,-10
2020-03-08,-11
2020-03-09,-11
2020-03-10,-11
2020-03-11,-12
2020-03-12,-15
2020-03-13,-21
2020-03-14,-20
2020-03-15,-16
2020-03-16,-16
2020-03-17,-17
2020-03-18,-23
2020-03-19,-28
2020-03-20,-39
2020-03-21,-29
2020-03-22,-30
2020-03-23,-31
2020-03-24,-33
2020-03-25,-32
2020-03-26,-40
2020-03-27,-56
2020-03-28,-44
2020-03-29,-38
2020-03-30,-37
2020-03-31,-33
2020-04-01,-34
2020-04-02,-36
2020-04-03,-48
2020-04-04,-38
2020-04-05,-32
2020-04-06,-31
2020-04-07,-33
2020-04-08,-34
2020-04-09,-37
2020-04-10,-48
2020-04-11,-37
2020-04-12,-34
2020-04-13,-33
2020-04-14,-33
2020-04-15,-33
2020-04-16,-36
2020-04-17,-47
2020-04-18,-35
2020-04-19,-32
2020-04-20,-30
2020-04-21,-29
2020-04-22,-28
2020-04-23,-31
2020-04-24,-53
2020-04-25,-42
2020-04-26,-34
2020-04-27,-34
2020-04-28,-34
2020-04-29,-35
2020-04-30,-35
2020-05-01,-46
2020-05-02,-39
2020-05-03,-37
2020-05-04,-32
2020-05-05,-31
2020-05-06,-33
2020-05-07,-32
2020-05-08,-40
2020-05-09,-31
2020-05-10,-28
2020-05-11,-28
2020-05-12,-30
2020-05-13,-33
2020-05-14,-35
2020-05-15,-44
2020-05-16,-34
2020-05-17,-29
2020-05-18,-26
2020-05-19,-28
2020-05-20,-26
2020-05-21,-28
2020-05-22,-40
2020-05-23,-30
2020-05-24,-36
2020-05-25,-37
2020-05-26,-39
2020-05-27,-32
2020-05-28,-33
2020-05-29,-42
2020-05-30,-31
2020-05-31,-26
2020-06-01,-24
2020-06-02,-25
2020-06-03,-27
2020-06-04,-29
2020-06-05,-38
2020-06-06,-28
2020-06-07,-27
2020-06-08,-26
2020-06-09,-26
2020-06-10,-25
2020-06-11,-29
2020-06-12,-40
2020-06-13,-28
2020-06-14,-26
2020-06-15,-25
2020-06-16,-25
2020-06-17,-26
2020-06-18,-30
2020-06-19,-39
2020-06-20,-26
2020-06-21,-25
2020-06-22,-24
2020-06-23,-21
2020-06-24,-24
2020-06-25,-25
2020-06-26,-36
2020-06-27,-25
2020-06-28,-22
2020-06-29,-22
2020-06-30,-21
2020-07-01,-21
2020-07-02,-24
2020-07-03,-33
2020-07-04,-24
2020-07-05,-21
2020-07-06,-20
2020-07-07,-21
2020-07-08,-24
2020-07-09,-24
2020-07-10,-35
2020-07-11,-24
2020-07-12,-23
2020-07-13,-23
2020-07-14,-24
2020-07-15,-25
2020-07-16,-29
2020-07-17,-36
2020-07-18,-27
2020-07-19,-26
2020-07-20,-24
2020-07-21,-26
2020-07-22,-26
2020-07-23,-27
2020-07-24,-37
2020-07-25,-28
2020-07-26,-24
2020-07-27,-22
2020-07-28,-22
2020-07-29,-19
2020-07-30,-27
2020-07-31,-27
2020-08-01,-32
2020-08-02,-30
2020-08-03,-29
2020-08-04,-27
2020-08-05,-25
2020-08-06,-27
2020-08-07,-37
2020-08-08,-28
2020-08-09,-25
2020-08-10,-23
2020-08-11,-23
2020-08-12,-24
2020-08-13,-26
2020-08-14,-34
2020-08-15,-26
2020-08-16,-24
2020-08-17,-22
2020-08-18,-23
2020-08-19,-20
2020-08-20,-33
2020-08-21,-34
2020-08-22,-28
2020-08-23,-25
2020-08-24,-23
2020-08-25,-23
2020-08-26,-19
2020-08-27,-24
2020-08-28,-31
2020-08-29,-31
2020-08-30,-32
2020-08-31,-24
2020-09-01,-20
2020-09-02,-18
2020-09-03,-22
2020-09-04,-28
2020-09-05,-23
2020-09-06,-23
2020-09-07,-20
2020-09-08,-20
2020-09-09,-19
2020-09-10,-24
2020-09-11,-28
2020-09-12,-26
2020-09-13,-23
2020-09-14,-19
2020-09-15,-18
2020-09-16,-19
2020-09-17,-26
2020-09-18,-29
2020-09-19,-27
2020-09-20,-24
2020-09-21,-17
2020-09-22,-15
2020-09-23,-14
2020-09-24,-17
2020-09-25,-21
