dates,covid19mobilitytrend_transporthub
2020-02-15,2
2020-02-16,0
2020-02-17,4
2020-02-18,1
2020-02-19,-3
2020-02-20,4
2020-02-21,2
2020-02-22,-3
2020-02-23,-4
2020-02-24,0
2020-02-25,4
2020-02-26,3
2020-02-27,7
2020-02-28,6
2020-02-29,3
2020-03-01,6
2020-03-02,0
2020-03-03,0
2020-03-04,-1
2020-03-05,-1
2020-03-06,-1
2020-03-07,-6
2020-03-08,-3
2020-03-09,-7
2020-03-10,-6
2020-03-11,-7
2020-03-12,-3
2020-03-13,-7
2020-03-14,-6
2020-03-15,-3
2020-03-16,1
2020-03-17,1
2020-03-18,-13
2020-03-19,-25
2020-03-20,-21
2020-03-21,-19
2020-03-22,-36
2020-03-23,-33
2020-03-24,-35
2020-03-25,-42
2020-03-26,-43
2020-03-27,-42
2020-03-28,-54
2020-03-29,-77
2020-03-30,-70
2020-03-31,-68
2020-04-01,-72
2020-04-02,-74
2020-04-03,-74
2020-04-04,-92
2020-04-05,-90
2020-04-06,-89
2020-04-07,-83
2020-04-08,-84
2020-04-09,-80
2020-04-10,-95
2020-04-11,-81
2020-04-12,-89
2020-04-13,-93
2020-04-14,-84
2020-04-15,-80
2020-04-16,-79
2020-04-17,-80
2020-04-18,-76
2020-04-19,-84
2020-04-20,-80
2020-04-21,-79
2020-04-22,-79
2020-04-23,-81
2020-04-24,-78
2020-04-25,-79
2020-04-26,-85
2020-04-27,-77
2020-04-28,-91
2020-04-29,-75
2020-04-30,-72
2020-05-01,-91
2020-05-02,-72
2020-05-03,-84
2020-05-04,-72
2020-05-05,-70
2020-05-06,-63
2020-05-07,-66
2020-05-08,-67
2020-05-09,-68
2020-05-10,-77
2020-05-11,-64
2020-05-12,-59
2020-05-13,-62
2020-05-14,-66
2020-05-15,-64
2020-05-16,-67
2020-05-17,-79
2020-05-18,-63
2020-05-19,-61
2020-05-20,-61
2020-05-21,-60
2020-05-22,-59
2020-05-23,-63
2020-05-24,-69
2020-05-25,-59
2020-05-26,-56
2020-05-27,-58
2020-05-28,-55
2020-05-29,-60
2020-05-30,-62
2020-05-31,-73
2020-06-01,-82
2020-06-02,-52
2020-06-03,-50
2020-06-04,-54
2020-06-05,-57
2020-06-06,-61
2020-06-07,-72
2020-06-08,-55
2020-06-09,-49
2020-06-10,-53
2020-06-11,-55
2020-06-12,-53
2020-06-13,-54
2020-06-14,-67
2020-06-15,-54
2020-06-16,-47
2020-06-17,-53
2020-06-18,-56
2020-06-19,-55
2020-06-20,-60
2020-06-21,-69
2020-06-22,-53
2020-06-23,-49
2020-06-24,-49
2020-06-25,-48
2020-06-26,-49
2020-06-27,-51
2020-06-28,-66
2020-06-29,-47
2020-06-30,-49
2020-07-01,-46
2020-07-02,-49
2020-07-03,-50
2020-07-04,-49
2020-07-05,-67
2020-07-06,-54
2020-07-07,-48
2020-07-08,-50
2020-07-09,-46
2020-07-10,-52
2020-07-11,-52
2020-07-12,-63
2020-07-13,-49
2020-07-14,-49
2020-07-15,-48
2020-07-16,-46
2020-07-17,-49
2020-07-18,-49
2020-07-19,-56
2020-07-20,-48
2020-07-21,-44
2020-07-22,-43
2020-07-23,-41
2020-07-24,-45
2020-07-25,-59
2020-07-26,-56
2020-07-27,-45
2020-07-28,-47
2020-07-29,-48
2020-07-30,-41
2020-07-31,-37
2020-08-01,-61
2020-08-02,-48
2020-08-03,-71
2020-08-04,-35
2020-08-05,-37
2020-08-06,-41
2020-08-07,-42
2020-08-08,-45
2020-08-09,-49
2020-08-10,-45
2020-08-11,-43
2020-08-12,-43
2020-08-13,-43
2020-08-14,-45
2020-08-15,-40
2020-08-16,-53
2020-09-11,-32
2020-09-12,-32
2020-09-13,-42
2020-09-14,-36
2020-09-15,-31
2020-09-16,-29
2020-09-17,-34
2020-09-18,-36
2020-09-19,-37
2020-09-20,-46
2020-09-21,-36
2020-09-22,-33
2020-09-23,-34
2020-09-24,-36
2020-09-25,-35
2020-09-26,-36
2020-09-27,-47
2020-09-28,-39
2020-09-29,-34
2020-09-30,-33
2020-10-01,-44
2020-10-02,-35
2020-10-03,-39
2020-10-04,-46
2020-10-05,-39
2020-10-06,-38
2020-10-07,-33
2020-10-08,-33
2020-10-09,-37
2020-10-10,-36
2020-10-11,-46
2020-10-12,-38
2020-10-13,-32
2020-10-14,-39
2020-10-15,-29
2020-10-16,-34
2020-10-17,-35
2020-10-18,-49
2020-10-19,-38
2020-10-20,-34
