dates,covid19mobilitytrend_park
2020-02-15,4
2020-02-16,5
2020-02-17,0
2020-02-18,-5
2020-02-19,-18
2020-02-20,3
2020-02-21,4
2020-02-22,2
2020-02-23,5
2020-02-24,-1
2020-02-25,2
2020-02-26,9
2020-02-27,14
2020-02-28,26
2020-02-29,34
2020-03-01,58
2020-03-02,4
2020-03-03,-1
2020-03-04,4
2020-03-05,5
2020-03-06,10
2020-03-07,5
2020-03-08,6
2020-03-09,1
2020-03-10,2
2020-03-11,5
2020-03-12,0
2020-03-13,2
2020-03-14,5
2020-03-15,0
2020-03-16,-7
2020-03-17,-11
2020-03-18,-12
2020-03-19,-17
2020-03-20,-23
2020-03-21,-28
2020-03-22,-38
2020-03-23,-32
2020-03-24,-33
2020-03-25,-25
2020-03-26,-29
2020-03-27,-28
2020-03-28,-41
2020-03-29,-60
2020-03-30,-57
2020-03-31,-55
2020-04-01,-53
2020-04-02,-56
2020-04-03,-54
2020-04-04,-89
2020-04-05,-88
2020-04-06,-81
2020-04-07,-81
2020-04-08,-75
2020-04-09,-69
2020-04-10,-84
2020-04-11,-67
2020-04-12,-78
2020-04-13,-81
2020-04-14,-70
2020-04-15,-64
2020-04-16,-64
2020-04-17,-63
2020-04-18,-66
2020-04-19,-76
2020-04-20,-66
2020-04-21,-65
2020-04-22,-60
2020-04-23,-68
2020-04-24,-62
2020-04-25,-65
2020-04-26,-73
2020-04-27,-62
2020-04-28,-80
2020-04-29,-59
2020-04-30,-58
2020-05-01,-76
2020-05-02,-64
2020-05-03,-72
2020-05-04,-50
2020-05-05,-53
2020-05-06,-44
2020-05-07,-46
2020-05-08,-43
2020-05-09,-41
2020-05-10,-51
2020-05-11,-43
2020-05-12,-42
2020-05-13,-42
2020-05-14,-45
2020-05-15,-43
2020-05-16,-43
2020-05-17,-49
2020-05-18,-36
2020-05-19,-38
2020-05-20,-46
2020-05-21,-37
2020-05-22,-33
2020-05-23,-33
2020-05-24,-40
2020-05-25,-30
2020-05-26,-35
2020-05-27,-27
2020-05-28,-34
2020-05-29,-31
2020-05-30,-29
2020-05-31,-39
2020-06-01,-35
2020-06-02,-26
2020-06-03,-27
2020-06-04,-28
2020-06-05,-35
2020-06-06,-32
2020-06-07,-31
2020-06-08,-27
2020-06-09,-25
2020-06-10,-20
2020-06-11,-26
2020-06-12,-30
2020-06-13,-17
2020-06-14,-23
2020-06-15,-21
2020-06-16,-21
2020-06-17,-19
2020-06-18,-28
2020-06-19,-28
2020-06-20,-27
2020-06-21,-21
2020-06-22,-23
2020-06-23,-23
2020-06-24,-17
2020-06-25,-20
2020-06-26,-19
2020-06-27,-10
2020-06-28,-16
2020-06-29,-20
2020-06-30,-19
2020-07-01,-15
2020-07-02,-15
2020-07-03,-14
2020-07-04,-4
2020-07-05,-8
2020-07-06,-25
2020-07-07,-19
2020-07-08,-15
2020-07-09,-16
2020-07-10,-16
2020-07-11,-7
2020-07-12,-16
2020-07-13,-19
2020-07-14,-7
2020-07-15,-12
2020-07-16,-11
2020-07-17,-13
2020-07-18,-2
2020-07-19,1
2020-07-20,-17
2020-07-21,-15
2020-07-22,-10
2020-07-23,-9
2020-07-24,-21
2020-07-25,-31
2020-07-26,-14
2020-07-27,-18
2020-07-28,-38
2020-07-29,-23
2020-07-30,-11
2020-07-31,-2
2020-08-01,-1
2020-08-02,11
2020-08-03,20
2020-08-04,-12
2020-08-05,-10
2020-08-06,-15
2020-08-07,-9
2020-08-08,-18
2020-08-09,-2
2020-08-10,-14
2020-08-11,-14
2020-08-12,-16
2020-08-13,-9
2020-08-14,-7
2020-08-15,1
2020-08-16,-11
2020-09-11,4
2020-09-12,8
2020-09-13,-3
2020-09-14,5
2020-09-15,3
2020-09-16,8
2020-09-17,3
2020-09-18,1
2020-09-19,2
2020-09-20,3
2020-09-21,6
2020-09-22,11
2020-09-23,19
2020-09-24,9
2020-09-25,11
2020-09-26,29
2020-09-27,26
2020-09-28,3
2020-09-29,1
2020-09-30,4
2020-10-01,-15
2020-10-02,-2
2020-10-03,3
2020-10-04,4
2020-10-05,0
2020-10-06,-16
2020-10-07,17
2020-10-08,20
2020-10-09,15
2020-10-10,25
2020-10-11,24
2020-10-12,20
2020-10-13,18
2020-10-14,6
2020-10-15,11
2020-10-16,14
2020-10-17,25
2020-10-18,17
2020-10-19,10
2020-10-20,14
2020-10-21,19
2020-10-22,16
2020-10-23,19
2020-10-24,33
2020-10-25,37
2020-10-26,10
2020-10-27,10
2020-10-28,-11
2020-10-29,-21
2020-10-30,-1
2020-10-31,14
