dates,cumulativecount_medicaltest_conditioncovid_19
2022-02-27,585575
2022-03-01,587777
2022-03-02,588782
2022-03-03,589703
2022-03-04,590700
2022-03-06,592222
2022-03-07,593238
2022-03-09,595351
2022-03-10,596122
2022-03-11,597029
2022-03-12,597763
2022-03-19,603110
2022-03-23,606118
2022-03-26,608599
2022-03-30,612282
2022-04-02,615321
2022-04-06,620629
2022-04-09,624286
2022-04-12,627965
2022-04-14,630706
2022-04-16,632284
2022-04-20,637232
2022-04-23,641298
2022-04-27,646867
2022-04-30,650288
2022-05-07,659902
2022-05-10,664507
2022-05-14,670638
2022-05-17,675234
2022-05-21,679628
2022-05-24,682320
2022-06-04,690034
2022-06-07,691618
2022-06-11,693925
2022-06-14,695574
2022-06-18,697476
