dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,0
2020-02-16,4
2020-02-17,-5
2020-02-18,-3
2020-02-19,-5
2020-02-20,2
2020-02-21,0
2020-02-22,2
2020-02-23,4
2020-02-24,-5
2020-02-25,6
2020-02-26,6
2020-02-27,8
2020-02-28,5
2020-02-29,2
2020-03-01,2
2020-03-02,0
2020-03-03,2
2020-03-04,3
2020-03-05,4
2020-03-06,3
2020-03-07,-1
2020-03-08,1
2020-03-09,-5
2020-03-10,-1
2020-03-11,2
2020-03-12,12
2020-03-13,12
2020-03-14,4
2020-03-15,0
2020-03-16,2
2020-03-17,18
2020-03-18,9
2020-03-19,8
2020-03-20,-1
2020-03-21,-4
2020-03-22,-10
2020-03-23,-7
2020-03-24,-6
2020-03-25,-6
2020-03-26,-6
2020-03-27,-6
2020-03-28,-27
2020-03-29,-47
2020-03-30,-46
2020-03-31,-41
2020-04-01,-34
2020-04-02,-29
2020-04-03,-26
2020-04-04,-95
2020-04-05,-92
2020-04-06,-89
2020-04-07,-86
2020-04-08,-70
2020-04-09,-59
2020-04-10,-94
2020-04-11,-62
2020-04-12,-88
2020-04-13,-91
2020-04-14,-76
2020-04-15,-43
2020-04-16,-46
2020-04-17,-45
2020-04-18,-54
2020-04-19,-57
2020-04-20,-54
2020-04-21,-56
2020-04-22,-45
2020-04-23,-51
2020-04-24,-47
2020-04-25,-53
2020-04-26,-57
2020-04-27,-47
2020-04-28,-89
2020-04-29,-38
2020-04-30,-29
2020-05-01,-88
2020-05-02,-46
2020-05-03,-58
2020-05-04,-41
2020-05-05,-42
2020-05-06,-33
2020-05-07,-36
2020-05-08,-35
2020-05-09,-36
2020-05-10,-47
2020-05-11,-43
2020-05-12,-43
2020-05-13,-34
2020-05-14,-36
2020-05-15,-36
2020-05-16,-37
2020-05-17,-47
2020-05-18,-38
2020-05-19,-39
2020-05-20,-33
2020-05-21,-32
2020-05-22,-30
2020-05-23,-29
2020-05-24,-39
2020-05-25,-32
2020-05-26,-31
2020-05-27,-23
2020-05-28,-26
2020-05-29,-27
2020-05-30,-26
2020-05-31,-31
2020-06-01,-79
2020-06-02,-16
2020-06-03,-18
2020-06-04,-18
2020-06-05,-26
2020-06-06,-24
2020-06-07,-28
2020-06-08,-26
2020-06-09,-21
2020-06-10,-20
2020-06-11,-21
2020-06-12,-25
2020-06-13,-19
2020-06-14,-27
2020-06-15,-24
2020-06-16,-19
2020-06-17,-19
2020-06-18,-23
2020-06-19,-20
2020-06-20,-15
2020-06-21,-26
2020-06-22,-24
2020-06-23,-19
2020-06-24,-18
2020-06-25,-11
2020-06-26,-14
2020-06-27,-11
2020-06-28,-22
2020-06-29,-20
2020-06-30,-14
2020-07-01,-13
2020-07-02,-14
2020-07-03,-12
2020-07-04,-12
2020-07-05,-22
2020-07-06,-22
2020-07-07,-15
2020-07-08,-15
2020-07-09,-15
2020-07-10,-16
2020-07-11,-14
2020-07-12,-24
2020-07-13,-22
2020-07-14,-17
2020-07-15,-18
2020-07-16,-16
2020-07-17,-13
2020-07-18,-13
2020-07-19,-21
