dates,incrementalcount_vaccine_covid_19_administered
2021-02-16,2193
2021-02-17,2432
2021-02-18,2379
2021-02-19,2917
2021-02-20,1426
2021-02-21,707
2021-02-22,2545
2021-02-23,2948
2021-02-24,3541
2021-02-25,3705
2021-02-26,4350
2021-02-27,3116
2021-02-28,1866
2021-03-01,2510
2021-03-02,2110
2021-03-03,1624
2021-03-04,1583
2021-03-05,2038
2021-03-06,406
2021-03-07,431
2021-03-08,76
2021-03-09,364
2021-03-10,506
2021-03-11,440
2021-03-12,277
2021-03-13,615
2021-03-14,695
2021-03-15,839
2021-03-16,1502
2021-03-17,1387
2021-03-18,2196
2021-03-19,1992
2021-03-20,902
2021-03-21,644
2021-03-22,29
2021-03-23,984
2021-03-26,887
2021-03-30,4
2021-03-31,13
2021-04-01,7
2021-04-02,3
2021-04-08,898
2021-04-09,1222
2021-04-10,6
2021-04-15,831
2021-04-16,1580
2021-04-17,1010
2021-04-18,1268
2021-04-19,126
2021-04-20,250
2021-04-21,216
2021-04-22,298
2021-04-23,233
2021-04-24,847
2021-04-25,862
2021-04-26,87
2021-04-27,131
2021-04-28,123
2021-04-29,109
2021-04-30,178
2021-05-01,16939
2021-05-02,1749
2021-05-03,2085
2021-05-04,2338
2021-05-05,3263
2021-05-06,3235
2021-05-07,2075
2021-05-08,1468
2021-05-09,838
2021-05-10,1982
2021-05-11,2052
2021-05-12,2401
2021-05-13,2281
2021-05-14,1639
2021-05-15,261
2021-05-16,999
2021-05-17,1465
2021-05-18,1889
2021-05-19,2333
2021-05-20,2476
2021-05-21,1230
2021-05-22,1056
2021-05-23,1060
2021-05-24,667
2021-05-25,1215
2021-05-26,1868
2021-05-27,1300
2021-05-28,1580
2021-05-29,427
2021-05-30,409
2021-05-31,556
2021-06-01,965
2021-06-02,963
2021-06-05,161
2021-06-06,663
2021-06-07,574
2021-06-08,1078
2021-06-09,1072
2021-06-10,1359
2021-06-11,838
2021-06-12,280
2021-06-13,787
2021-06-14,704
2021-06-15,1289
2021-06-16,1057
2021-06-17,2073
2021-06-18,1420
2021-06-19,440
2021-06-20,1135
2021-06-21,562
2021-06-22,1286
2021-06-23,793
2021-06-24,1298
2021-06-25,1117
2021-06-26,230
2021-06-27,1005
2021-06-28,630
2021-06-29,873
2021-06-30,355
2021-07-07,356
2021-07-08,315
2021-07-09,434
2021-07-10,208
2021-07-11,107
2021-07-12,137
2021-07-13,481
2021-07-14,448
2021-07-15,365
2021-07-16,602
2021-07-17,202
2021-07-18,580
2021-07-19,138
2021-07-20,300
2021-07-21,335
2021-07-24,1
2021-07-25,414
2021-07-26,306
2021-07-27,471
2021-07-28,47
2021-07-29,1147
2021-07-30,619
2021-07-31,1
2021-08-01,524
2021-08-02,12
2021-08-03,203
2021-08-04,374
2021-08-05,1134
2021-08-06,878
2021-08-07,456
2021-08-08,1233
2021-08-09,568
2021-08-10,1461
2021-08-11,707
2021-08-12,1647
2021-08-13,947
2021-08-14,29
2021-08-15,655
2021-08-16,519
2021-08-17,1034
2021-08-18,756
2021-08-19,1638
2021-08-20,948
2021-08-21,1010
2021-08-22,1199
2021-08-23,1133
2021-08-24,1695
2021-08-25,1667
2021-08-26,1028
2021-08-27,1311
2021-08-28,902
2021-08-29,1154
2021-08-30,1501
2021-09-02,1397
2021-09-03,1338
2021-09-04,634
2021-09-05,639
2021-09-06,1157
2021-09-07,868
2021-09-10,1040
2021-09-11,605
2021-09-12,641
2021-09-13,895
2021-09-14,988
2021-09-15,832
2021-09-16,1030
2021-09-19,936
2021-09-20,1382
2021-09-21,1455
2021-09-22,1612
2021-09-23,1958
2021-09-24,1565
2021-09-25,1711
2021-09-26,824
2021-09-27,1641
2021-09-28,1379
2021-09-29,1980
2021-09-30,1967
2021-10-01,1902
2021-10-02,1299
2021-10-03,1020
2021-10-04,1235
2021-10-05,1236
2021-10-06,1337
2021-10-07,1288
2021-10-08,1289
2021-10-09,1033
2021-10-10,790
2021-10-11,1301
2021-10-12,1356
2021-10-13,1230
2021-10-16,842
2021-10-17,864
2021-10-18,1189
2021-10-19,874
2021-10-20,879
2021-10-24,721
2021-10-25,1157
2021-10-26,817
2021-10-27,1102
2021-10-28,1004
2021-10-29,1107
2021-10-30,980
2021-10-31,821
2021-11-01,552
2021-11-02,717
2021-11-03,548
2021-11-04,865
2021-11-05,680
2021-11-06,665
2021-11-07,443
2021-11-08,603
2021-11-09,818
2021-11-10,445
2021-11-11,684
2021-11-12,611
2021-11-13,354
2021-11-14,491
2021-11-15,250
2021-11-16,720
2021-11-17,274
2021-11-18,556
2021-11-19,609
2021-11-20,468
2021-11-21,489
2021-11-22,331
2021-11-25,512
2021-11-26,439
2021-11-27,376
2021-11-28,17
2021-11-29,10
2021-11-30,9
2021-12-01,313
2021-12-02,643
