dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-15,7
2020-03-16,12
2020-03-17,5
2020-03-18,1
2020-03-19,33
2020-03-20,27
2020-03-23,45
2020-03-31,82
2020-04-01,57
2020-04-07,132
2020-04-08,194
2020-04-09,122
2020-04-10,188
2020-04-11,171
2020-04-12,172
2020-04-15,311
2020-04-16,189
2020-04-17,154
2020-04-18,350
2020-04-19,212
2020-04-20,163
2020-04-21,122
2020-04-22,435
2020-04-23,140
2020-04-24,302
2020-04-25,275
2020-04-26,219
2020-04-27,197
2020-04-28,133
2020-05-01,424
2020-05-02,676
2020-05-03,429
2020-05-04,531
2020-05-05,384
2020-05-06,161
2020-05-07,943
2020-05-08,486
2020-05-09,615
2020-05-10,563
2020-05-11,719
2020-05-12,577
2020-05-13,527
2020-05-14,566
2020-05-15,681
2020-05-16,725
2020-05-17,737
2020-05-18,651
2020-05-19,694
2020-05-20,913
2020-05-21,744
2020-05-22,868
2020-05-23,812
2020-05-24,824
2020-05-25,872
2020-05-26,952
2020-05-27,1438
2020-05-28,1085
2020-05-29,810
2020-05-30,1287
2020-05-31,815
2020-06-01,975
2020-06-02,1145
2020-06-03,1304
2020-06-04,1460
2020-06-05,1218
2020-06-06,1366
2020-06-07,815
2020-06-08,835
2020-06-09,1430
2020-06-10,1425
2020-06-11,1706
2020-06-12,1590
2020-06-13,1738
2020-06-14,1303
2020-06-15,1384
2020-06-16,1358
2020-06-17,1222
2020-06-18,1420
2020-06-19,2074
2020-06-20,2134
2020-06-21,1825
2020-06-22,2666
2020-06-23,1924
2020-06-24,1650
2020-06-25,1569
2020-06-26,1921
2020-06-27,2253
2020-06-28,1464
2020-06-29,1036
2020-06-30,2194
2020-07-01,1904
2020-07-02,2197
2020-07-03,2219
2020-07-04,2172
2020-07-05,2920
2020-07-06,1940
2020-07-07,1803
2020-07-08,2207
2020-07-09,2031
2020-07-10,2196
2020-07-11,2700
2020-07-12,1633
2020-07-13,1709
2020-07-14,2959
2020-07-15,2285
2020-07-16,2872
2020-07-17,2949
2020-07-18,3039
2020-07-19,2564
2020-07-20,2023
2020-07-21,2548
2020-07-22,2832
2020-07-23,2240
2020-07-24,1935
2020-07-25,3427
2020-07-26,2156
2020-07-27,2900
2020-07-28,2293
2020-07-29,2035
2020-07-30,3305
2020-07-31,3071
