dates,covid19mobilitytrend_park
2020-02-15,-1
2020-02-16,5
2020-02-17,1
2020-02-18,1
2020-02-19,3
2020-02-20,3
2020-02-21,0
2020-02-22,7
2020-02-23,8
2020-02-24,-17
2020-02-25,-37
2020-02-26,-12
2020-02-27,-6
2020-02-28,-1
2020-02-29,-5
2020-03-01,-8
2020-03-02,-4
2020-03-03,-1
2020-03-04,1
2020-03-05,0
2020-03-06,2
2020-03-07,2
2020-03-08,0
2020-03-09,1
2020-03-10,-1
2020-03-11,0
2020-03-12,-2
2020-03-13,-7
2020-03-14,-13
2020-03-15,-21
2020-03-16,-27
2020-03-17,-27
2020-03-18,-36
2020-03-19,-39
2020-03-20,-45
2020-03-21,-33
2020-03-22,-78
2020-03-23,-79
2020-03-24,-79
2020-03-25,-79
2020-03-26,-82
2020-03-27,-81
2020-03-28,-90
2020-03-29,-89
2020-03-30,-79
2020-03-31,-79
2020-04-01,-78
2020-04-02,-78
2020-04-03,-76
2020-04-04,-90
2020-04-05,-89
2020-04-06,-75
2020-04-07,-76
2020-04-08,-73
2020-04-09,-73
2020-04-10,-88
2020-04-11,-77
2020-04-12,-89
2020-04-13,-76
2020-04-14,-77
2020-04-15,-76
2020-04-16,-75
2020-04-17,-75
2020-04-18,-89
2020-04-19,-89
2020-04-20,-74
2020-04-21,-75
2020-04-22,-74
2020-04-23,-75
2020-04-24,-73
2020-04-25,-90
2020-04-26,-89
2020-04-27,-73
2020-04-28,-73
2020-04-29,-73
2020-04-30,-71
2020-05-01,-86
2020-05-02,-73
2020-05-03,-87
2020-05-04,-72
2020-05-05,-72
2020-05-06,-72
2020-05-07,-72
2020-05-08,-69
2020-05-09,-87
2020-05-10,-86
2020-05-11,-66
2020-05-12,-66
2020-05-13,-65
2020-05-14,-65
2020-05-15,-63
2020-05-16,-85
2020-05-17,-85
2020-05-18,-62
2020-05-19,-62
2020-05-20,-62
2020-05-21,-62
2020-05-22,-61
2020-05-23,-84
2020-05-24,-83
2020-05-25,-57
2020-05-26,-54
2020-05-27,-52
2020-05-28,-59
2020-05-29,-56
2020-05-30,-82
2020-05-31,-82
2020-06-01,-43
2020-06-02,-46
2020-06-03,-46
2020-06-04,-47
2020-06-05,-42
2020-06-06,-81
2020-06-07,-80
2020-06-08,-40
2020-06-09,-43
2020-06-10,-40
2020-06-11,-64
2020-06-12,-39
2020-06-13,-75
2020-06-14,-79
2020-06-15,-39
2020-06-16,-41
2020-06-17,-42
2020-06-18,-41
2020-06-19,-35
2020-06-20,-79
2020-06-21,-79
2020-06-22,-73
2020-06-23,-42
2020-06-24,-52
2020-06-25,-51
2020-06-26,-45
2020-06-27,-75
2020-06-28,-74
2020-06-29,-51
2020-06-30,-51
2020-07-01,-53
2020-07-02,-52
2020-07-03,-49
2020-07-04,-77
2020-07-05,-77
2020-07-06,-45
2020-07-07,-47
2020-07-08,-49
2020-07-09,-48
2020-07-10,-44
2020-07-11,-75
2020-07-12,-75
2020-07-13,-37
2020-07-14,-37
2020-07-15,-33
2020-07-16,-59
2020-07-17,-65
2020-07-18,-76
2020-07-19,-75
2020-07-20,-37
2020-07-21,-39
2020-07-22,-42
2020-07-23,-40
2020-07-24,-48
2020-07-25,-76
2020-07-26,-75
2020-07-27,-40
2020-07-28,-40
2020-07-29,-42
2020-07-30,-42
2020-07-31,-44
2020-08-01,-73
2020-08-02,-73
