dates,covid19mobilitytrend_transporthub
2020-02-15,-6
2020-02-16,-6
2020-02-17,-5
2020-02-18,-6
2020-02-19,0
2020-02-20,0
2020-02-21,9
2020-02-22,6
2020-02-23,-6
2020-02-24,-16
2020-02-25,-29
2020-02-26,-7
2020-02-27,-9
2020-02-28,-13
2020-02-29,-12
2020-03-01,-14
2020-03-02,-13
2020-03-03,-11
2020-03-04,-7
2020-03-05,-7
2020-03-06,-9
2020-03-07,-7
2020-03-08,-9
2020-03-09,-11
2020-03-10,-13
2020-03-11,-8
2020-03-12,-8
2020-03-13,-11
2020-03-14,-15
2020-03-15,-24
2020-03-16,-29
2020-03-17,-34
2020-03-18,-41
2020-03-19,-46
2020-03-20,-53
2020-03-21,-48
2020-03-22,-82
2020-03-23,-84
2020-03-24,-83
2020-03-25,-83
2020-03-26,-86
2020-03-27,-85
2020-03-28,-92
2020-03-29,-92
2020-03-30,-85
2020-03-31,-84
2020-04-01,-83
2020-04-02,-83
2020-04-03,-82
2020-04-04,-92
2020-04-05,-91
2020-04-06,-82
2020-04-07,-82
2020-04-08,-80
2020-04-09,-79
2020-04-10,-90
2020-04-11,-83
2020-04-12,-91
2020-04-13,-81
2020-04-14,-82
2020-04-15,-81
2020-04-16,-81
2020-04-17,-81
2020-04-18,-91
2020-04-19,-92
2020-04-20,-81
2020-04-21,-81
2020-04-22,-80
2020-04-23,-81
2020-04-24,-80
2020-04-25,-92
2020-04-26,-92
2020-04-27,-80
2020-04-28,-79
2020-04-29,-79
2020-04-30,-78
2020-05-01,-88
2020-05-02,-81
2020-05-03,-90
2020-05-04,-79
2020-05-05,-78
2020-05-06,-77
2020-05-07,-77
2020-05-08,-75
2020-05-09,-88
2020-05-10,-89
2020-05-11,-74
2020-05-12,-73
2020-05-13,-72
2020-05-14,-73
2020-05-15,-71
2020-05-16,-88
2020-05-17,-88
2020-05-18,-72
2020-05-19,-71
2020-05-20,-70
2020-05-21,-70
2020-05-22,-70
2020-05-23,-86
2020-05-24,-88
2020-05-25,-67
2020-05-26,-65
2020-05-27,-63
2020-05-28,-68
2020-05-29,-66
2020-05-30,-86
2020-05-31,-87
2020-06-01,-59
2020-06-02,-59
2020-06-03,-57
2020-06-04,-58
2020-06-05,-57
2020-06-06,-85
2020-06-07,-86
2020-06-08,-57
2020-06-09,-58
2020-06-10,-55
2020-06-11,-69
2020-06-12,-55
2020-06-13,-82
2020-06-14,-85
2020-06-15,-56
2020-06-16,-56
2020-06-17,-55
2020-06-18,-53
2020-06-19,-49
2020-06-20,-84
2020-06-21,-85
2020-06-22,-76
2020-06-23,-56
2020-06-24,-61
2020-06-25,-60
2020-06-26,-57
2020-06-27,-80
2020-06-28,-81
2020-06-29,-63
2020-06-30,-62
2020-07-01,-63
2020-07-02,-60
2020-07-03,-60
2020-07-04,-82
2020-07-05,-83
2020-07-06,-57
2020-07-07,-58
2020-07-08,-58
2020-07-09,-57
2020-07-10,-56
2020-07-11,-80
2020-07-12,-81
2020-07-13,-51
2020-07-14,-48
2020-07-15,-43
2020-07-16,-62
2020-07-17,-68
2020-07-18,-81
2020-07-19,-82
2020-07-20,-49
2020-07-21,-50
2020-07-22,-49
2020-07-23,-48
2020-07-24,-57
2020-07-25,-80
2020-07-26,-81
2020-07-27,-50
2020-07-28,-49
2020-07-29,-48
2020-07-30,-49
2020-07-31,-53
2020-08-01,-78
2020-08-02,-79
2020-08-03,-50
2020-08-04,-50
2020-08-05,-43
2020-08-06,-63
2020-08-07,-66
2020-08-08,-76
2020-08-09,-79
2020-08-10,-49
2020-08-11,-51
2020-08-12,-50
2020-08-13,-49
2020-08-14,-55
2020-08-15,-74
2020-08-16,-77
2020-08-17,-44
2020-08-18,-42
2020-08-19,-43
2020-08-20,-41
2020-08-21,-49
2020-08-22,-74
2020-08-23,-76
2020-08-24,-39
2020-08-25,-38
2020-08-26,-39
2020-08-27,-36
2020-08-28,-45
2020-08-29,-72
2020-08-30,-74
2020-08-31,-39
2020-09-01,-36
2020-09-02,-36
2020-09-03,-34
2020-09-04,-39
2020-09-05,-57
2020-09-06,-66
2020-09-07,-34
2020-09-08,-36
2020-09-09,-33
2020-09-10,-29
2020-09-11,-32
2020-09-12,-47
2020-09-13,-56
2020-09-14,-36
2020-09-15,-34
2020-09-16,-32
2020-09-17,-31
2020-09-18,-35
2020-09-19,-43
2020-09-20,-53
2020-09-21,-26
2020-09-22,-35
2020-09-23,-32
2020-09-24,-32
2020-09-25,-33
2020-09-26,-43
2020-09-27,-52
2020-09-28,-32
2020-09-29,-34
2020-09-30,-30
2020-10-01,-28
2020-10-02,-30
2020-10-03,-36
2020-10-04,-42
2020-10-05,-29
2020-10-06,-31
2020-10-07,-27
2020-10-08,-24
2020-10-09,-27
2020-10-10,-34
2020-10-11,-40
2020-10-12,-25
2020-10-13,-30
2020-10-14,-18
2020-10-15,-11
2020-10-16,-25
2020-10-17,-43
2020-10-18,-66
2020-10-19,-30
2020-10-20,-30
2020-10-21,-31
2020-10-22,-28
2020-10-23,-30
2020-10-24,-36
2020-10-25,-39
2020-10-26,-30
2020-10-27,-32
2020-10-28,-27
2020-10-29,-25
2020-10-30,-24
2020-10-31,-30
2020-11-01,-41
2020-11-02,-45
2020-11-03,-32
2020-11-04,-28
2020-11-05,-26
2020-11-06,-38
2020-11-07,-33
2020-11-08,-37
2020-11-09,-28
2020-11-10,-29
2020-11-11,-23
2020-11-12,-25
2020-11-13,-25
2020-11-14,-30
2020-11-15,-31
2020-11-16,-27
2020-11-17,-30
2020-11-18,-27
2020-11-19,-22
2020-11-20,-24
2020-11-21,-29
2020-11-22,-32
2020-11-23,-26
2020-11-24,-27
2020-11-25,-25
2020-11-26,-22
2020-11-27,-24
2020-11-28,-27
2020-11-29,-32
2020-11-30,-24
2020-12-01,-25
2020-12-02,-21
2020-12-03,-18
2020-12-04,-21
2020-12-05,-22
2020-12-06,-27
2020-12-07,-19
2020-12-08,-20
2020-12-09,-19
2020-12-10,-11
2020-12-11,-15
2020-12-12,-17
2020-12-13,-18
2020-12-14,-17
2020-12-15,-13
2020-12-16,-10
2020-12-17,-4
2020-12-18,-8
2020-12-19,-8
2020-12-20,-10
2020-12-21,-7
2020-12-22,0
2020-12-23,12
2020-12-24,16
2020-12-25,-39
2020-12-26,-29
2020-12-27,-19
2020-12-28,-13
2020-12-29,-9
2020-12-30,2
2020-12-31,7
2021-01-01,-51
2021-01-02,-43
2021-01-03,-31
2021-01-04,-18
2021-01-05,-20
2021-01-06,-20
2021-01-07,-19
2021-01-08,-22
2021-01-09,-24
2021-01-10,-26
2021-01-11,-17
2021-01-12,-50
2021-01-13,-26
2021-01-14,-23
2021-01-15,-28
2021-01-16,-35
2021-01-17,-52
2021-01-18,-28
2021-01-19,-45
2021-01-20,-33
2021-01-21,-19
2021-01-22,-41
2021-01-23,-37
2021-01-24,-45
2021-01-25,-28
2021-01-26,-31
2021-01-27,-29
2021-01-28,-25
2021-01-29,-30
2021-01-30,-32
2021-01-31,-46
2021-02-01,-29
2021-02-02,-32
2021-02-03,-31
2021-02-04,-29
2021-02-05,-32
2021-02-06,-32
2021-02-07,-48
2021-02-08,-29
2021-02-09,-30
2021-02-10,-27
2021-02-11,-24
2021-02-12,-25
2021-02-13,-19
2021-02-14,-48
2021-02-15,-47
2021-02-16,-57
2021-02-17,-32
2021-02-18,-25
2021-02-19,-25
2021-02-20,-23
2021-02-21,-34
2021-02-22,-23
2021-02-23,-25
2021-02-24,-21
2021-02-25,-18
2021-02-26,-22
2021-02-27,-19
2021-02-28,-30
2021-03-01,-21
2021-03-02,-23
2021-03-03,-20
2021-03-04,-19
2021-03-05,-18
2021-03-06,-17
2021-03-07,-66
2021-03-08,-17
2021-03-09,-20
2021-03-10,-18
2021-03-11,-17
2021-03-12,-18
2021-03-13,-18
2021-03-14,-22
2021-03-15,-20
2021-03-16,-22
2021-03-17,-19
2021-03-18,-15
2021-03-19,-20
2021-03-20,-23
2021-03-21,-26
2021-03-22,-21
2021-03-23,-22
2021-03-24,-21
2021-03-25,-19
2021-03-26,-20
2021-03-27,-20
2021-03-28,-24
2021-03-29,-20
2021-03-30,-22
2021-03-31,-12
2021-04-01,3
2021-04-02,-31
2021-04-03,-30
2021-04-04,-21
2021-04-05,-15
2021-04-06,-20
2021-04-07,-11
2021-04-08,-14
2021-04-09,-19
2021-04-10,-18
2021-04-11,-43
2021-04-12,-17
2021-04-13,-21
2021-04-14,-18
2021-04-15,-17
2021-04-16,-15
2021-04-17,-14
2021-04-18,-18
2021-04-19,-18
2021-04-20,-22
2021-04-21,-21
2021-04-22,-18
2021-04-23,-20
2021-04-24,-22
2021-04-25,-24
2021-04-26,-20
2021-04-27,-24
2021-04-28,-19
2021-04-29,-17
2021-04-30,-14
2021-05-01,-24
2021-05-02,-22
2021-05-03,-19
2021-05-04,-21
2021-05-05,-17
2021-05-06,-17
2021-05-07,-16
2021-05-08,-16
2021-05-09,-17
2021-05-10,-16
2021-05-11,-18
2021-05-12,-14
2021-05-13,-13
2021-05-14,-13
2021-05-15,-12
2021-05-16,-25
2021-05-17,-14
2021-05-18,-17
2021-05-19,-14
2021-05-20,-14
2021-05-21,-11
2021-05-22,-9
2021-05-23,-47
2021-05-24,-14
2021-05-25,-14
