dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,4
2020-02-16,7
2020-02-17,2
2020-02-18,1
2020-02-19,3
2020-02-20,5
2020-02-21,6
2020-02-22,8
2020-02-23,6
2020-02-24,-16
2020-02-25,-32
2020-02-26,-12
2020-02-27,-3
2020-02-28,-2
2020-02-29,0
2020-03-01,0
2020-03-02,-1
2020-03-03,0
2020-03-04,1
2020-03-05,2
2020-03-06,3
2020-03-07,6
2020-03-08,5
2020-03-09,2
2020-03-10,2
2020-03-11,8
2020-03-12,8
2020-03-13,3
2020-03-14,1
2020-03-15,-4
2020-03-16,-14
2020-03-17,-8
2020-03-18,-19
2020-03-19,-29
2020-03-20,-28
2020-03-21,-5
2020-03-22,-69
2020-03-23,-75
2020-03-24,-72
2020-03-25,-73
2020-03-26,-76
2020-03-27,-72
2020-03-28,-95
2020-03-29,-94
2020-03-30,-70
2020-03-31,-70
2020-04-01,-69
2020-04-02,-70
2020-04-03,-64
2020-04-04,-95
2020-04-05,-94
2020-04-06,-66
2020-04-07,-67
2020-04-08,-64
2020-04-09,-62
2020-04-10,-92
2020-04-11,-67
2020-04-12,-93
2020-04-13,-64
2020-04-14,-73
2020-04-15,-72
2020-04-16,-70
2020-04-17,-67
2020-04-18,-92
2020-04-19,-93
2020-04-20,-68
2020-04-21,-69
2020-04-22,-68
2020-04-23,-68
2020-04-24,-65
2020-04-25,-94
2020-04-26,-93
2020-04-27,-67
2020-04-28,-67
2020-04-29,-69
2020-04-30,-66
2020-05-01,-88
2020-05-02,-67
2020-05-03,-90
2020-05-04,-65
2020-05-05,-67
2020-05-06,-68
2020-05-07,-65
2020-05-08,-61
2020-05-09,-91
2020-05-10,-90
2020-05-11,-58
2020-05-12,-63
2020-05-13,-59
2020-05-14,-58
2020-05-15,-54
2020-05-16,-89
2020-05-17,-89
2020-05-18,-54
2020-05-19,-56
2020-05-20,-56
2020-05-21,-54
2020-05-22,-50
2020-05-23,-88
2020-05-24,-87
2020-05-25,-49
2020-05-26,-45
2020-05-27,-45
2020-05-28,-54
2020-05-29,-46
2020-05-30,-86
2020-05-31,-86
2020-06-01,-38
2020-06-02,-42
2020-06-03,-42
2020-06-04,-44
2020-06-05,-31
2020-06-06,-84
2020-06-07,-84
2020-06-08,-34
2020-06-09,-38
2020-06-10,-35
2020-06-11,-62
2020-06-12,-31
2020-06-13,-70
2020-06-14,-82
2020-06-15,-34
2020-06-16,-38
2020-06-17,-38
2020-06-18,-37
2020-06-19,-27
2020-06-20,-79
2020-06-21,-80
2020-06-22,-65
2020-06-23,-31
2020-06-24,-47
2020-06-25,-46
2020-06-26,-35
2020-06-27,-73
2020-06-28,-72
2020-06-29,-45
2020-06-30,-46
2020-07-01,-49
2020-07-02,-46
2020-07-03,-39
2020-07-04,-76
2020-07-05,-79
2020-07-06,-32
2020-07-07,-36
2020-07-08,-42
2020-07-09,-39
2020-07-10,-32
2020-07-11,-75
2020-07-12,-77
2020-07-13,-25
2020-07-14,-27
2020-07-15,-23
2020-07-16,-39
2020-07-17,-43
2020-07-18,-77
2020-07-19,-78
2020-07-20,-24
2020-07-21,-29
2020-07-22,-31
2020-07-23,-27
2020-07-24,-35
2020-07-25,-78
2020-07-26,-77
2020-07-27,-28
2020-07-28,-30
2020-07-29,-31
2020-07-30,-30
2020-07-31,-30
2020-08-01,-75
2020-08-02,-76
2020-08-03,-23
2020-08-04,-25
2020-08-05,-18
2020-08-06,-53
2020-08-07,-42
2020-08-08,-59
2020-08-09,-75
2020-08-10,-22
2020-08-11,-28
2020-08-12,-29
2020-08-13,-27
2020-08-14,-28
2020-08-15,-71
2020-08-16,-74
2020-08-17,-23
2020-08-18,-24
2020-08-19,-33
2020-08-20,-30
2020-08-21,-30
2020-08-22,-69
2020-08-23,-71
2020-08-24,-20
2020-08-25,-23
2020-08-26,-26
2020-08-27,-21
2020-08-28,-27
2020-08-29,-67
2020-08-30,-69
2020-08-31,-21
2020-09-01,-18
2020-09-02,-20
2020-09-03,-18
2020-09-04,-17
2020-09-05,-43
2020-09-06,-52
2020-09-07,-17
2020-09-08,-17
2020-09-09,-19
2020-09-10,-18
2020-09-11,-15
2020-09-12,-34
2020-09-13,-43
2020-09-14,-21
2020-09-15,-18
2020-09-16,-20
2020-09-17,-21
2020-09-18,-17
2020-09-19,-31
2020-09-20,-39
2020-09-21,-7
2020-09-22,-16
2020-09-23,-16
2020-09-24,-22
2020-09-25,-16
2020-09-26,-31
2020-09-27,-38
2020-09-28,-17
2020-09-29,-16
2020-09-30,-17
2020-10-01,-15
2020-10-02,-9
2020-10-03,-21
2020-10-04,-26
2020-10-05,-12
2020-10-06,-12
2020-10-07,-13
2020-10-08,-12
2020-10-09,-10
2020-10-10,-20
2020-10-11,-26
2020-10-12,-12
2020-10-13,-12
2020-10-14,-8
2020-10-15,-3
2020-10-16,-3
2020-10-17,-15
2020-10-18,-54
2020-10-19,-16
2020-10-20,-13
2020-10-21,-14
2020-10-22,-13
2020-10-23,-8
2020-10-24,-20
2020-10-25,-26
2020-10-26,-14
2020-10-27,-12
2020-10-28,-14
2020-10-29,-13
2020-10-30,-7
2020-10-31,-16
2020-11-01,-24
2020-11-02,-38
2020-11-03,-16
2020-11-04,-12
2020-11-05,-7
2020-11-06,-33
2020-11-07,-18
2020-11-08,-24
2020-11-09,-13
2020-11-10,-10
2020-11-11,-11
2020-11-12,-11
2020-11-13,-8
2020-11-14,-16
2020-11-15,-20
2020-11-16,-12
2020-11-17,-12
2020-11-18,-15
2020-11-19,-10
2020-11-20,-8
2020-11-21,-16
2020-11-22,-20
2020-11-23,-14
2020-11-24,-11
2020-11-25,-13
2020-11-26,-11
2020-11-27,-8
2020-11-28,-14
2020-11-29,-19
2020-11-30,-11
2020-12-01,-7
2020-12-02,-7
2020-12-03,-5
2020-12-04,-2
2020-12-05,-10
2020-12-06,-13
2020-12-07,-3
2020-12-08,-4
2020-12-09,-7
2020-12-10,1
2020-12-11,3
2020-12-12,-5
2020-12-13,-7
2020-12-14,-2
2020-12-15,7
2020-12-16,6
2020-12-17,8
2020-12-18,10
2020-12-19,2
2020-12-20,0
2020-12-21,10
2020-12-22,17
2020-12-23,25
2020-12-24,41
2020-12-25,-27
2020-12-26,-16
2020-12-27,-13
2020-12-28,1
2020-12-29,7
2020-12-30,13
2020-12-31,38
2021-01-01,-38
2021-01-02,-46
2021-01-03,-43
2021-01-04,1
2021-01-05,-4
2021-01-06,-5
2021-01-07,-2
2021-01-08,-1
2021-01-09,-10
2021-01-10,-16
2021-01-11,0
2021-01-12,-24
2021-01-13,-9
2021-01-14,-9
2021-01-15,-11
2021-01-16,-20
2021-01-17,-43
2021-01-18,-9
2021-01-19,-16
2021-01-20,-13
2021-01-21,-8
2021-01-22,-24
2021-01-23,-22
2021-01-24,-34
2021-01-25,-11
2021-01-26,-12
2021-01-27,-14
2021-01-28,-14
2021-01-29,-8
2021-01-30,-13
2021-01-31,-27
2021-02-01,-6
2021-02-02,-5
2021-02-03,-9
2021-02-04,-9
2021-02-05,-6
2021-02-06,-11
2021-02-07,-28
2021-02-08,-6
2021-02-09,-4
2021-02-10,-7
2021-02-11,-4
2021-02-12,1
2021-02-13,1
2021-02-14,-42
2021-02-15,-36
2021-02-16,-45
2021-02-17,-13
2021-02-18,-8
2021-02-19,-5
2021-02-20,-10
2021-02-21,-19
2021-02-22,-8
2021-02-23,-6
2021-02-24,-9
2021-02-25,-7
2021-02-26,-5
2021-02-27,-8
2021-02-28,-13
2021-03-01,-5
2021-03-02,-3
2021-03-03,-6
2021-03-04,-6
2021-03-05,-2
2021-03-06,5
2021-03-07,-46
2021-03-08,-2
2021-03-09,-2
2021-03-10,-4
2021-03-11,-5
2021-03-12,-1
2021-03-13,-5
2021-03-14,-13
2021-03-15,-4
2021-03-16,-4
2021-03-17,-8
2021-03-18,4
2021-03-19,4
2021-03-20,-9
2021-03-21,-14
2021-03-22,-6
2021-03-23,-4
2021-03-24,-6
2021-03-25,-4
2021-03-26,-2
2021-03-27,-7
2021-03-28,-9
2021-03-29,-6
2021-03-30,-3
2021-03-31,-1
2021-04-01,13
2021-04-02,-14
2021-04-03,-12
2021-04-04,-12
2021-04-05,-1
2021-04-06,1
2021-04-07,0
2021-04-08,1
2021-04-09,3
2021-04-10,1
2021-04-11,-13
2021-04-12,6
2021-04-13,-1
2021-04-14,-2
2021-04-15,0
2021-04-16,3
2021-04-17,-1
2021-04-18,-5
2021-04-19,-1
2021-04-20,2
2021-04-21,-1
2021-04-22,1
2021-04-23,-3
2021-04-24,-9
2021-04-25,-6
2021-04-26,1
2021-04-27,1
2021-04-28,0
2021-04-29,2
2021-04-30,12
2021-05-01,-5
2021-05-02,-4
2021-05-03,4
2021-05-04,5
2021-05-05,4
2021-05-06,4
2021-05-07,9
2021-05-08,3
2021-05-09,2
2021-05-10,6
2021-05-11,5
2021-05-12,7
2021-05-13,8
2021-05-14,11
2021-05-15,8
2021-05-16,-7
2021-05-17,7
2021-05-18,8
2021-05-19,5
2021-05-20,7
2021-05-21,10
2021-05-22,11
2021-05-23,-53
2021-05-24,5
2021-05-25,7
2021-05-26,18
2021-05-27,22
2021-05-28,7
2021-05-29,-5
2021-05-30,-55
2021-05-31,9
2021-06-01,12
2021-06-02,20
2021-06-03,-3
2021-06-04,1
2021-06-05,-2
2021-06-06,-52
2021-06-07,15
2021-06-08,12
2021-06-09,11
2021-06-10,12
2021-06-11,14
2021-06-12,-15
2021-06-13,-29
2021-06-14,9
2021-06-15,10
2021-06-16,7
2021-06-17,6
2021-06-18,9
2021-06-19,-13
2021-06-20,-24
2021-06-21,-52
2021-06-22,14
2021-06-23,24
2021-06-24,0
2021-06-25,6
2021-06-26,0
2021-06-27,-30
2021-06-28,2
2021-06-29,3
2021-06-30,7
2021-07-01,10
2021-07-02,11
2021-07-03,6
2021-07-04,-10
2021-07-05,11
2021-07-06,12
2021-07-07,11
2021-07-08,13
2021-07-09,14
2021-07-10,8
2021-07-11,0
2021-07-12,11
2021-07-13,12
2021-07-14,12
2021-07-15,14
2021-07-16,12
2021-07-17,6
2021-07-18,1
2021-07-19,11
2021-07-20,12
2021-07-21,11
2021-07-22,14
2021-07-23,17
2021-07-24,6
2021-07-25,3
2021-07-26,8
2021-07-27,8
2021-07-28,8
2021-07-29,12
2021-07-30,15
2021-07-31,11
2021-08-01,7
2021-08-02,13
2021-08-03,15
2021-08-04,16
2021-08-05,27
2021-08-06,6
2021-08-07,5
2021-08-08,6
2021-08-09,15
2021-08-10,17
2021-08-11,12
2021-08-12,15
2021-08-13,18
2021-08-14,12
2021-08-15,11
2021-08-16,13
2021-08-17,14
2021-08-18,12
2021-08-19,12
2021-08-20,15
2021-08-21,9
2021-08-22,7
2021-08-23,10
2021-08-24,9
2021-08-25,5
2021-08-26,9
2021-08-27,14
2021-08-28,7
2021-08-29,5
2021-08-30,8
2021-08-31,11
2021-09-01,13
2021-09-02,13
2021-09-03,18
2021-09-04,15
2021-09-05,-4
2021-09-06,14
2021-09-07,15
2021-09-08,13
2021-09-09,14
2021-09-10,20
2021-09-11,12
2021-09-12,11
2021-09-13,13
2021-09-14,11
2021-09-15,12
2021-09-16,16
2021-09-17,19
2021-09-18,12
2021-09-19,11
2021-09-20,17
2021-09-21,27
2021-09-22,11
2021-09-23,18
2021-09-24,13
2021-09-25,8
2021-09-26,7
2021-09-27,11
2021-09-28,11
2021-09-29,10
2021-09-30,15
2021-10-01,20
2021-10-02,13
2021-10-03,11
2021-10-04,10
2021-10-05,16
2021-10-06,14
2021-10-07,17
2021-10-08,21
2021-10-09,14
2021-10-10,17
2021-10-11,-23
2021-10-12,20
2021-10-13,14
2021-10-14,14
2021-10-15,16
2021-10-16,13
2021-10-17,12
2021-10-18,15
2021-10-19,16
2021-10-20,15
2021-10-21,16
2021-10-22,18
2021-10-23,11
2021-10-24,8
2021-10-25,14
2021-10-26,17
2021-10-27,15
2021-10-28,20
2021-10-29,23
2021-10-30,19
2021-10-31,26
2021-11-01,24
2021-11-02,-8
2021-11-03,15
2021-11-04,20
2021-11-05,24
2021-11-06,20
2021-11-07,28
2021-11-08,-15
2021-11-09,-6
2021-11-10,1
2021-11-11,4
2021-11-12,16
2021-11-13,-7
2021-11-14,-7
2021-11-15,-7
2021-11-16,8
2021-11-17,15
2021-11-18,21
2021-11-19,22
2021-11-20,14
2021-11-21,12
2021-11-22,17
2021-11-23,18
2021-11-24,16
2021-11-25,21
2021-11-26,21
2021-11-27,17
2021-11-28,10
2021-11-29,18
2021-11-30,23
2021-12-01,22
2021-12-02,26
2021-12-03,28
2021-12-04,21
2021-12-05,9
2021-12-06,27
2021-12-07,30
2021-12-08,28
2021-12-09,32
2021-12-10,33
2021-12-11,23
2021-12-12,17
2021-12-13,28
2021-12-14,28
2021-12-15,30
2021-12-16,34
2021-12-17,37
2021-12-18,26
2021-12-19,25
2021-12-20,34
2021-12-21,39
2021-12-22,44
2021-12-23,55
2021-12-24,74
2021-12-25,-10
2021-12-26,14
2021-12-27,30
2021-12-28,33
2021-12-29,36
2021-12-30,45
2021-12-31,68
2022-01-01,-27
2022-01-02,9
2022-01-03,28
2022-01-04,29
2022-01-05,27
2022-01-06,30
2022-01-07,27
2022-01-08,13
2022-01-09,13
2022-01-10,25
2022-01-11,25
2022-01-12,22
2022-01-13,22
2022-01-14,23
2022-01-15,13
2022-01-16,11
2022-01-17,22
2022-01-18,23
2022-01-19,22
2022-01-20,24
2022-01-21,24
2022-01-22,6
2022-01-23,8
2022-01-24,23
2022-01-25,22
2022-01-26,20
2022-01-27,20
2022-01-28,21
2022-01-29,13
2022-01-30,13
2022-01-31,19
2022-02-01,23
2022-02-02,25
2022-02-03,24
2022-02-04,26
2022-02-05,16
2022-02-06,21
2022-02-07,28
2022-02-08,27
2022-02-09,23
2022-02-10,26
2022-02-11,25
2022-02-12,19
2022-02-13,23
2022-02-14,32
