dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,5
2020-04-01,1
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-05,1
2020-04-06,0
2020-04-07,1
2020-04-08,3
2020-04-09,1
2020-04-10,3
2020-04-11,1
2020-04-12,1
2020-04-13,4
2020-04-14,3
2020-04-15,1
2020-04-16,0
2020-04-17,1
2020-04-18,2
2020-04-19,0
2020-04-20,1
2020-04-21,1
2020-04-22,1
2020-04-23,3
2020-04-24,3
2020-04-25,3
2020-04-26,1
2020-04-27,2
2020-04-28,4
2020-04-29,3
2020-04-30,2
2020-05-01,4
2020-05-02,3
2020-05-03,4
2020-05-04,5
2020-05-05,5
2020-05-06,6
2020-05-07,4
2020-05-08,5
2020-05-09,11
2020-05-10,4
2020-05-11,8
2020-05-12,4
2020-05-13,4
2020-05-14,6
2020-05-15,14
2020-05-16,10
2020-05-17,12
2020-05-18,1
2020-05-19,4
2020-05-20,5
2020-05-21,15
2020-05-22,10
2020-05-23,16
2020-05-24,15
2020-05-25,10
2020-05-26,10
2020-05-27,11
2020-05-28,13
2020-05-29,6
2020-05-30,13
2020-05-31,7
2020-06-01,10
2020-06-02,3
2020-06-03,30
2020-06-04,33
2020-06-05,24
2020-06-06,15
2020-06-07,12
2020-06-08,27
2020-06-09,11
2020-06-10,10
2020-06-11,12
2020-06-12,25
2020-06-13,21
2020-06-14,26
2020-06-15,26
2020-06-16,26
2020-06-17,21
2020-06-18,27
2020-06-19,20
2020-06-20,18
2020-06-21,18
2020-06-22,25
2020-06-23,33
2020-06-24,47
2020-06-25,26
2020-06-26,30
2020-06-27,37
2020-06-28,21
2020-06-29,36
2020-06-30,44
2020-07-01,57
2020-07-02,52
2020-07-03,78
2020-07-04,70
2020-07-05,49
2020-07-06,58
2020-07-07,56
2020-07-08,42
2020-07-09,54
2020-07-10,47
2020-07-11,61
2020-07-12,64
2020-07-13,52
2020-07-14,53
2020-07-15,59
2020-07-16,32
2020-07-17,44
2020-07-18,42
2020-07-19,65
2020-07-20,57
2020-07-21,45
2020-07-22,67
2020-07-23,55
2020-07-24,55
2020-07-25,79
2020-07-26,66
2020-07-27,62
2020-07-28,48
2020-07-29,64
2020-07-30,73
2020-07-31,88
2020-08-01,86
2020-08-02,83
2020-08-03,87
2020-08-04,89
2020-08-05,75
2020-08-06,92
2020-08-07,65
2020-08-08,80
2020-08-09,59
2020-08-10,63
2020-08-11,53
2020-08-12,72
2020-08-13,49
2020-08-14,66
2020-08-15,57
2020-08-16,55
2020-08-17,64
2020-08-18,45
2020-08-19,75
2020-08-20,49
2020-08-21,61
2020-08-22,72
2020-08-23,61
2020-08-24,76
2020-08-25,67
2020-08-26,69
2020-08-27,86
2020-08-28,62
2020-08-29,65
2020-08-30,55
2020-08-31,92
2020-09-01,28
2020-09-02,61
2020-09-03,74
2020-09-04,102
2020-09-05,85
2020-09-06,55
2020-09-07,55
2020-09-08,1610
2020-09-09,46
2020-09-10,43
2020-09-11,49
2020-09-12,47
2020-09-13,57
2020-09-14,47
2020-09-15,47
2020-09-16,50
2020-09-17,53
2020-09-18,31
2020-09-19,33
2020-09-20,39
2020-09-21,36
2020-09-22,31
2020-09-23,37
2020-09-24,39
2020-09-25,38
2020-09-26,34
2020-09-27,35
2020-09-28,28
2020-09-29,30
2020-09-30,42
2020-10-01,31
2020-10-02,34
2020-10-03,36
2020-10-04,44
2020-10-05,28
2020-10-06,28
2020-10-07,28
2020-10-08,27
2020-10-09,36
2020-10-10,36
2020-10-11,34
2020-10-12,30
2020-10-13,16
2020-10-14,18
2020-10-15,25
2020-10-16,26
2020-10-17,30
2020-10-18,32
2020-10-19,24
2020-10-20,18
2020-10-21,21
2020-10-22,24
2020-10-23,32
2020-10-24,26
2020-10-25,24
2020-10-26,19
2020-10-27,18
2020-10-28,13
2020-10-29,14
2020-10-30,22
2020-10-31,11
2020-11-01,10
2020-11-02,10
2020-11-03,6
2020-11-04,10
2020-11-05,10
2020-11-06,7
2020-11-07,10
2020-11-08,13
2020-11-09,9
2020-11-10,5
2020-11-11,7
2020-11-12,6
2020-11-13,10
2020-11-14,7
2020-11-15,10
2020-11-16,6
2020-11-17,8
2020-11-18,10
2020-11-19,7
2020-11-20,9
2020-11-21,14
2020-11-22,11
2020-11-23,4
2020-11-24,3
2020-11-25,9
2020-11-26,12
2020-11-27,5
2020-11-28,6
2020-11-29,4
2020-11-30,6
2020-12-01,3
2020-12-02,5
2020-12-03,6
2020-12-04,9
2020-12-05,10
2020-12-06,5
2020-12-07,5
2020-12-08,3
2020-12-09,2
2020-12-10,5
2020-12-11,2
2020-12-12,4
2020-12-13,5
2020-12-14,1
2020-12-15,4
2020-12-16,6
2020-12-17,2
2020-12-18,3
2020-12-19,2
2020-12-20,2
2020-12-21,2
2020-12-22,1
2020-12-23,7
2020-12-24,9
2020-12-25,13
2020-12-26,11
2020-12-27,7
2020-12-28,10
2020-12-29,5
2020-12-30,8
2020-12-31,29
2021-01-01,14
2021-01-02,16
2021-01-03,10
2021-01-04,11
2021-01-05,15
2021-01-06,18
2021-01-07,22
2021-01-08,46
2021-01-09,17
2021-01-10,24
2021-01-11,23
2021-01-12,25
2021-01-13,39
2021-01-14,39
2021-01-15,39
2021-01-16,37
2021-01-17,41
2021-01-18,25
2021-01-19,40
2021-01-20,44
2021-01-21,42
2021-01-22,42
2021-01-23,54
2021-01-24,53
2021-01-25,56
2021-01-26,58
2021-01-27,66
2021-01-28,54
2021-01-29,62
2021-01-30,59
2021-01-31,0
2021-02-01,104
2021-02-02,49
2021-02-03,60
2021-02-04,74
2021-02-05,58
2021-02-06,62
2021-02-07,54
2021-02-08,66
2021-02-09,43
2021-02-10,68
2021-02-11,65
2021-02-12,67
2021-02-13,48
2021-02-14,63
2021-02-15,48
2021-02-16,47
2021-02-17,32
2021-02-18,40
2021-02-19,29
2021-02-20,50
2021-02-21,37
2021-02-22,27
2021-02-23,24
2021-02-24,29
2021-02-25,38
2021-02-26,39
2021-02-27,30
2021-02-28,32
2021-03-01,19
2021-03-02,21
2021-03-03,17
2021-03-04,37
2021-03-05,31
2021-03-06,27
2021-03-07,28
2021-03-08,18
2021-03-09,16
2021-03-10,22
2021-03-11,13
2021-03-12,26
2021-03-13,19
2021-03-14,0
2021-03-15,41
2021-03-16,14
2021-03-17,16
2021-03-18,23
2021-03-19,18
2021-03-20,13
2021-03-21,13
2021-03-22,10
2021-03-23,9
2021-03-24,14
2021-03-25,19
2021-03-26,14
2021-03-27,24
2021-03-28,12
2021-03-29,22
2021-03-30,21
2021-03-31,25
2021-04-01,28
2021-04-02,18
2021-04-03,23
2021-04-04,25
2021-04-05,11
2021-04-06,8
2021-04-07,20
2021-04-08,22
2021-04-09,19
2021-04-10,27
2021-04-11,16
2021-04-12,14
2021-04-13,9
2021-04-14,18
2021-04-15,27
2021-04-16,23
2021-04-17,84
2021-04-18,22
2021-04-19,9
2021-04-20,14
2021-04-21,18
2021-04-22,29
2021-04-23,36
2021-04-24,27
2021-04-25,25
2021-04-26,29
2021-04-27,12
2021-04-28,37
2021-04-29,24
2021-04-30,35
2021-05-01,31
2021-05-02,24
2021-05-03,34
2021-05-04,12
2021-05-05,14
2021-05-06,47
2021-05-07,41
2021-05-08,28
2021-05-09,31
2021-05-10,23
2021-05-11,23
2021-05-12,30
2021-05-13,50
2021-05-14,37
2021-05-15,64
2021-05-16,42
2021-05-17,42
2021-05-18,24
2021-05-19,49
2021-05-20,69
2021-05-21,58
2021-05-22,87
2021-05-23,77
2021-05-24,53
2021-05-25,55
2021-05-26,59
2021-05-27,100
2021-05-28,102
2021-05-29,86
2021-05-30,65
2021-05-31,58
2021-06-01,36
2021-06-02,53
2021-06-03,115
2021-06-04,93
2021-06-05,100
2021-06-06,68
2021-06-07,81
2021-06-08,43
2021-06-09,58
2021-06-10,95
2021-06-11,70
2021-06-12,74
2021-06-13,96
2021-06-14,68
2021-06-15,57
2021-06-16,72
2021-06-17,124
2021-06-18,88
2021-06-19,98
2021-06-20,85
2021-06-21,79
2021-06-22,44
2021-06-23,42
2021-06-24,69
2021-06-25,86
2021-06-26,85
2021-06-27,82
2021-06-28,55
2021-06-29,30
2021-06-30,50
2021-07-01,71
2021-07-02,65
2021-07-03,55
2021-07-04,57
2021-07-05,41
2021-07-06,31
2021-07-07,34
2021-07-08,28
2021-07-09,54
2021-07-10,59
2021-07-11,47
2021-07-12,27
2021-07-13,19
2021-07-14,31
2021-07-15,37
2021-07-16,58
2021-07-17,30
2021-07-18,31
2021-07-19,37
2021-07-20,15
2021-07-21,17
2021-07-22,30
2021-07-23,41
2021-07-24,30
2021-07-25,37
2021-07-26,24
2021-07-27,14
2021-07-28,21
2021-07-29,44
2021-07-30,38
2021-07-31,30
2021-08-01,22
2021-08-02,15
2021-08-03,18
2021-08-04,20
2021-08-05,23
2021-08-06,28
2021-08-07,25
2021-08-08,24
2021-08-09,12
2021-08-10,12
2021-08-11,21
2021-08-12,78
2021-08-13,27
2021-08-14,24
2021-08-15,19
2021-08-16,0
