dates,count_medicalconditionincident_covid_19_patientinicu
2021-05-08,111
2021-05-09,116
2021-05-10,139
2021-05-11,151
2021-05-12,131
2021-05-13,155
2021-05-14,161
2021-05-15,159
2021-05-16,156
2021-05-17,158
2021-05-18,158
2021-05-19,159
2021-05-20,158
2021-05-21,169
2021-05-22,178
2021-05-23,185
2021-05-24,196
2021-05-25,212
2021-05-26,209
2021-05-27,210
2021-05-28,211
2021-05-29,220
2021-05-30,226
2021-05-31,215
2021-06-01,210
2021-06-02,209
2021-06-03,204
2021-06-04,204
2021-06-05,202
2021-06-06,204
2021-06-07,204
2021-06-08,204
2021-06-09,211
2021-06-10,214
2021-06-11,215
2021-06-12,228
2021-06-13,235
2021-06-14,232
2021-06-15,224
2021-06-16,220
2021-06-17,215
2021-06-18,209
2021-06-19,205
2021-06-20,203
2021-06-21,195
2021-06-22,194
2021-06-23,189
2021-06-24,185
2021-06-25,180
2021-06-26,175
2021-06-27,168
2021-06-28,164
2021-06-29,163
2021-06-30,161
2021-07-01,162
2021-07-02,166
2021-07-03,167
2021-07-04,158
2021-07-05,152
2021-07-06,142
2021-07-07,145
2021-07-08,144
2021-07-09,144
2021-07-10,152
2021-07-11,140
2021-07-12,150
2021-07-13,143
2021-07-14,141
2021-07-15,144
2021-07-16,148
2021-07-17,149
2021-07-18,153
2021-07-19,149
2021-07-20,148
2021-07-21,151
2021-07-22,133
2021-07-23,137
2021-07-24,136
2021-07-25,132
2021-07-26,128
2021-07-27,126
2021-07-28,131
2021-07-29,125
2021-07-30,123
2021-07-31,124
2021-08-01,123
2021-08-02,118
2021-08-03,126
2021-08-04,127
2021-08-05,129
2021-08-06,115
2021-08-07,116
2021-08-08,115
2021-08-09,114
2021-08-10,114
2021-08-11,112
2021-08-12,119
2021-08-13,128
2021-08-14,126
2021-08-15,116
2021-08-16,114
2021-08-17,113
2021-08-18,117
2021-08-19,116
2021-08-20,113
2021-08-21,106
2021-08-22,104
2021-08-23,102
2021-08-24,102
2021-08-25,100
2021-08-26,95
2021-08-27,93
2021-08-28,89
2021-08-29,83
2021-08-30,80
2021-08-31,76
2021-09-01,81
2021-09-02,79
2021-09-03,74
2021-09-04,76
2021-09-05,80
2021-09-06,83
2021-09-07,82
2021-09-08,78
2021-09-09,77
2021-09-10,77
2021-09-11,76
2021-09-12,74
2021-09-13,71
2021-09-14,70
2021-09-15,63
2021-09-16,55
2021-09-17,74
2021-09-18,71
2021-09-19,68
2021-09-20,65
2021-09-21,62
2021-09-22,63
2021-09-23,57
2021-09-24,58
2021-09-25,61
2021-09-26,61
2021-09-27,61
2021-09-28,70
2021-09-29,62
2021-09-30,58
2021-10-01,61
2021-10-02,63
2021-10-03,67
2021-10-04,61
2021-10-05,57
2021-10-06,68
2021-10-07,69
2021-10-08,65
2021-10-09,63
2021-10-10,70
2021-10-11,82
2021-10-12,74
2021-10-13,80
2021-10-14,72
2021-10-15,65
2021-10-16,61
2021-10-17,65
2021-10-18,62
2021-10-19,56
2021-10-20,70
2021-10-21,87
2021-10-22,85
2021-10-23,87
2021-10-24,90
2021-10-25,96
2021-10-26,73
2021-10-27,63
2021-10-28,66
2021-10-29,62
2021-10-30,66
2021-10-31,64
2021-11-01,63
2021-11-02,66
2021-11-03,66
2021-11-04,71
2021-11-05,73
2021-11-06,73
2021-11-07,70
2021-11-08,65
2021-11-09,66
2021-11-10,71
2021-11-11,77
2021-11-12,81
2021-11-13,80
2021-11-14,71
2021-11-15,80
2021-11-16,80
2021-11-17,82
2021-11-18,84
2021-11-19,91
2021-11-20,91
2021-11-21,94
2021-11-22,94
2021-11-23,91
2021-11-24,91
2021-11-25,94
2021-11-26,94
2021-11-27,100
2021-11-28,95
2021-11-29,98
2021-11-30,95
2021-12-01,98
2021-12-02,99
2021-12-03,93
2021-12-04,96
2021-12-05,94
2021-12-06,99
2021-12-07,93
2021-12-08,86
2021-12-09,96
2021-12-10,103
2021-12-11,94
2021-12-12,93
2021-12-13,105
2021-12-14,103
2021-12-15,110
2021-12-16,114
2021-12-17,116
2021-12-18,125
2021-12-19,129
2021-12-20,128
2021-12-21,120
2021-12-22,132
2021-12-23,126
2021-12-24,121
2021-12-25,122
2021-12-26,124
2021-12-27,125
2021-12-28,123
2021-12-29,130
2021-12-30,131
2021-12-31,130
2022-01-01,134
2022-01-02,129
2022-01-03,128
2022-01-04,126
2022-01-05,133
2022-01-06,142
2022-01-07,141
2022-01-08,139
2022-01-09,149
2022-01-10,154
2022-01-11,156
2022-01-12,164
2022-01-13,167
2022-01-14,175
2022-01-15,185
2022-01-16,181
2022-01-17,184
2022-01-18,192
2022-01-19,206
2022-01-20,202
2022-01-21,196
2022-01-22,205
2022-01-23,193
2022-01-24,196
2022-01-25,190
2022-01-26,186
2022-01-27,186
2022-01-28,177
2022-01-29,173
2022-01-30,158
2022-01-31,156
2022-02-01,141
2022-02-02,146
2022-02-03,148
2022-02-04,145
2022-02-05,131
2022-02-06,128
2022-02-07,121
2022-02-08,119
2022-02-09,121
2022-02-10,112
2022-02-11,106
2022-02-12,102
2022-02-13,89
2022-02-14,82
2022-02-15,83
2022-02-16,79
2022-02-17,74
2022-02-18,71
2022-02-19,68
2022-02-20,70
2022-02-21,65
2022-02-22,56
2022-02-23,55
2022-02-24,49
2022-02-25,54
2022-02-26,55
2022-02-27,49
2022-02-28,51
2022-03-01,50
2022-03-02,45
2022-03-03,48
2022-03-04,49
2022-03-05,45
2022-03-06,39
2022-03-07,51
2022-03-08,45
2022-03-09,50
2022-03-10,48
2022-03-11,43
2022-03-12,50
2022-03-13,44
2022-03-14,47
2022-03-15,49
2022-03-16,49
2022-03-17,48
2022-03-18,43
2022-03-19,41
2022-03-20,42
2022-03-21,41
2022-03-22,43
2022-03-23,37
2022-03-24,38
2022-03-25,41
2022-03-26,44
2022-03-27,39
2022-03-28,41
2022-03-29,42
2022-03-30,35
2022-03-31,34
2022-04-01,32
2022-04-02,31
2022-04-03,33
2022-04-04,38
2022-04-05,39
2022-04-06,43
2022-04-07,41
2022-04-08,41
2022-04-09,39
2022-04-10,37
2022-04-11,33
2022-04-12,38
2022-04-13,42
2022-04-14,39
2022-04-15,38
2022-04-16,33
2022-04-17,39
2022-04-18,40
2022-04-19,43
2022-04-20,40
2022-04-21,39
2022-04-22,37
2022-04-23,31
2022-04-24,33
2022-04-25,35
2022-04-26,31
2022-04-27,38
2022-04-28,48
2022-04-29,48
2022-04-30,43
2022-05-01,38
2022-05-02,35
2022-05-03,45
2022-05-04,38
2022-05-05,40
2022-05-06,38
2022-05-07,32
2022-05-08,32
2022-05-09,37
2022-05-10,31
2022-05-11,30
2022-05-12,32
2022-05-13,31
2022-05-14,31
2022-05-15,29
2022-05-16,29
2022-05-17,26
2022-05-18,26
2022-05-19,26
2022-05-20,20
2022-05-21,23
2022-05-22,24
2022-05-23,23
2022-05-24,22
2022-05-25,21
2022-05-26,19
2022-05-27,19
2022-05-28,18
2022-05-29,19
2022-05-30,18
2022-05-31,18
2022-06-01,19
2022-06-02,18
2022-06-03,22
2022-06-04,23
2022-06-05,24
2022-06-06,21
2022-06-07,20
2022-06-08,20
2022-06-09,18
2022-06-10,20
2022-06-11,21
2022-06-12,21
2022-06-13,19
2022-06-14,21
2022-06-15,22
2022-06-16,24
2022-06-17,22
2022-06-18,19
2022-06-19,18
2022-06-20,20
2022-06-21,22
2022-06-22,22
2022-06-23,25
2022-06-24,25
2022-06-25,25
2022-06-26,26
2022-06-27,23
2022-06-28,16
2022-06-29,17
2022-06-30,24
2022-07-01,22
2022-07-02,12
2022-07-03,17
2022-07-04,18
2022-07-05,24
2022-07-06,24
2022-07-07,25
2022-07-08,27
2022-07-09,28
2022-07-10,30
2022-07-11,32
2022-07-12,38
2022-07-13,40
2022-07-14,41
2022-07-15,42
2022-07-16,44
2022-07-17,45
2022-07-18,48
2022-07-19,54
2022-07-20,43
2022-07-21,40
2022-07-22,43
2022-07-23,37
2022-07-24,40
2022-07-25,45
2022-07-26,48
2022-07-27,51
2022-07-28,55
2022-07-29,53
2022-07-30,55
2022-07-31,53
2022-08-01,51
2022-08-02,50
2022-08-03,54
2022-08-04,55
2022-08-05,56
2022-08-06,51
2022-08-07,44
2022-08-08,45
2022-08-09,49
2022-08-10,45
2022-08-11,43
2022-08-12,40
2022-08-13,39
2022-08-14,40
2022-08-15,40
2022-08-16,46
2022-08-17,39
2022-08-18,36
2022-08-19,34
2022-08-20,31
2022-08-21,31
2022-08-22,27
2022-08-23,30
2022-08-24,30
2022-08-25,30
2022-08-26,32
2022-08-27,36
2022-08-28,31
2022-08-29,33
2022-08-30,30
2022-08-31,26
2022-09-01,27
2022-09-02,29
2022-09-03,21
2022-09-04,22
2022-09-05,22
2022-09-06,23
2022-09-07,23
2022-09-08,23
2022-09-09,23
2022-09-10,24
2022-09-11,27
2022-09-12,24
2022-09-13,21
2022-09-14,19
2022-09-15,17
2022-09-16,10
2022-09-17,19
2022-09-18,19
2022-09-19,17
2022-09-20,18
2022-09-21,19
2022-09-22,21
2022-09-23,22
2022-09-24,20
2022-09-25,17
2022-09-26,20
2022-09-27,20
2022-09-28,19
2022-09-29,18
2022-09-30,17
2022-10-01,17
2022-10-02,18
2022-10-03,14
2022-10-04,14
2022-10-05,15
2022-10-06,16
2022-10-07,10
2022-10-08,16
2022-10-09,22
2022-10-10,18
2022-10-11,15
2022-10-12,19
2022-10-13,19
