dates,covid19mobilitytrend_transporthub
2020-02-15,6
2020-02-16,5
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,3
2020-02-21,2
2020-02-22,-3
2020-02-23,5
2020-02-24,4
2020-02-25,-1
2020-02-26,2
2020-02-27,0
2020-02-28,0
2020-02-29,8
2020-03-01,9
2020-03-02,2
2020-03-03,-1
2020-03-04,-1
2020-03-05,2
2020-03-06,5
2020-03-07,8
2020-03-08,26
2020-03-09,3
2020-03-10,0
2020-03-11,-1
2020-03-12,-3
2020-03-13,-18
2020-03-14,-21
2020-03-15,-6
2020-03-16,-27
2020-03-17,-33
2020-03-18,-42
2020-03-19,-36
2020-03-20,-40
2020-03-21,-32
2020-03-22,-31
2020-03-23,-40
2020-03-24,-39
2020-03-25,-36
2020-03-26,-36
2020-03-27,-36
2020-03-28,-23
2020-03-29,-48
2020-03-30,-46
2020-03-31,-45
2020-04-01,-47
2020-04-02,-50
2020-04-03,-48
2020-04-04,-37
2020-04-05,-26
2020-04-06,-37
2020-04-07,-34
2020-04-08,-35
2020-04-09,-40
2020-04-10,-47
2020-04-11,-33
2020-04-12,-44
2020-04-13,-62
2020-04-14,-50
2020-04-15,-44
2020-04-16,-46
2020-04-17,-45
2020-04-18,-33
2020-04-19,-32
2020-04-20,-41
2020-04-21,-37
2020-04-22,-33
2020-04-23,-35
2020-04-24,-38
2020-04-25,-28
2020-04-26,-31
2020-04-27,-38
2020-04-28,-38
2020-04-29,-36
2020-04-30,-30
2020-05-01,-40
2020-05-02,-37
2020-05-03,-23
2020-05-04,-41
2020-05-05,-34
2020-05-06,-30
2020-05-07,-32
2020-05-08,-29
2020-05-09,-13
2020-05-10,-4
2020-05-11,-42
2020-05-12,-32
2020-05-13,-35
2020-05-14,-31
2020-05-15,-32
2020-05-16,-28
2020-05-17,-26
2020-05-18,-26
2020-05-19,-28
2020-05-20,-28
2020-05-21,-30
2020-05-22,-23
2020-05-23,-6
2020-05-24,-23
2020-05-25,-25
2020-05-26,-19
2020-05-27,-17
2020-05-28,-20
2020-05-29,-19
2020-05-30,-8
2020-05-31,-4
2020-06-01,-20
2020-06-02,-16
2020-06-03,-18
2020-06-04,-16
2020-06-05,-14
2020-06-06,-8
2020-06-07,-7
2020-06-08,-21
2020-06-09,-19
2020-06-10,-11
2020-06-11,-15
2020-06-12,-13
2020-06-13,6
2020-06-14,-7
2020-06-15,-16
2020-06-16,-5
2020-06-17,-2
2020-06-18,-5
2020-06-19,-6
2020-06-20,4
2020-06-21,12
2020-06-22,-10
2020-06-23,-18
2020-06-24,-33
2020-06-25,-11
2020-06-26,-9
2020-06-27,3
2020-06-28,6
2020-06-29,-10
2020-06-30,-12
2020-07-01,-8
2020-07-02,-7
2020-07-03,-7
2020-07-04,3
2020-07-05,-2
2020-07-06,-6
