dates,cumulativecount_vaccine_covid_19_administered
2020-12-04,1
2020-12-07,2
2020-12-09,3
2020-12-15,4
2020-12-16,5
2020-12-17,6
2020-12-18,10
2020-12-20,14
2020-12-21,18
2020-12-22,23
2020-12-23,27
2020-12-24,30
2020-12-26,33
2020-12-27,38
2020-12-28,648
2020-12-29,1527
2020-12-30,2329
2020-12-31,2336
2021-01-01,2343
2021-01-02,2345
2021-01-03,2351
2021-01-04,3060
2021-01-05,3957
2021-01-06,4741
2021-01-07,5556
2021-01-08,6477
2021-01-09,6788
2021-01-10,7126
2021-01-11,8503
2021-01-12,10144
2021-01-13,11668
2021-01-14,13514
2021-01-15,15395
2021-01-16,16071
2021-01-17,16198
2021-01-18,17058
2021-01-19,17947
2021-01-20,18737
2021-01-21,19032
2021-01-22,19264
2021-01-23,19400
2021-01-24,19405
2021-01-25,20088
2021-01-26,20960
2021-01-27,21796
2021-01-28,22592
2021-01-29,23561
2021-01-30,23882
2021-01-31,24232
2021-02-01,25431
2021-02-02,27261
2021-02-03,28898
2021-02-04,30415
2021-02-05,32093
2021-02-06,32672
2021-02-07,32805
2021-02-08,33227
2021-02-09,33421
2021-02-10,34076
2021-02-11,35879
2021-02-12,37633
2021-02-13,38043
2021-02-14,38074
2021-02-15,38961
2021-02-16,40407
2021-02-17,42431
2021-02-18,44027
2021-02-19,45416
2021-02-20,46178
2021-02-21,46997
2021-02-22,48798
2021-02-23,51229
2021-02-24,55579
2021-02-25,59796
2021-02-26,63204
2021-02-27,63809
2021-02-28,63949
2021-03-01,65733
2021-03-02,67926
2021-03-03,72093
2021-03-04,78129
2021-03-05,82983
2021-03-06,83782
2021-03-07,83878
2021-03-08,85602
2021-03-09,87980
2021-03-10,90487
2021-03-11,93170
2021-03-12,98185
2021-03-13,99128
2021-03-14,99209
2021-03-15,103022
2021-03-16,103250
2021-03-17,103450
2021-03-18,103785
2021-03-19,104572
2021-03-20,105005
2021-03-21,105051
2021-03-22,107768
2021-03-23,113356
2021-03-24,119567
2021-03-25,124988
2021-03-26,129024
2021-03-27,129634
2021-03-28,129677
2021-03-29,131821
2021-03-30,136876
2021-03-31,142708
2021-04-01,146914
2021-04-02,147514
2021-04-03,150921
2021-04-04,152556
2021-04-05,155443
2021-04-06,160884
2021-04-07,170173
2021-04-08,177295
2021-04-09,182246
2021-04-10,183958
2021-04-11,184067
2021-04-12,186515
2021-04-13,190273
2021-04-14,196636
2021-04-15,202624
2021-04-16,211786
2021-04-17,218070
2021-04-18,219010
2021-04-19,223049
2021-04-20,230493
2021-04-21,240752
2021-04-22,250662
2021-04-23,261495
2021-04-24,267731
2021-04-25,269133
2021-04-26,273735
2021-04-27,281294
2021-04-28,296076
2021-04-29,310502
2021-04-30,322082
2021-05-01,328940
2021-05-02,330559
2021-05-03,333542
2021-05-04,342433
2021-05-05,359223
2021-05-06,380921
2021-05-07,401012
2021-05-08,413362
2021-05-09,415005
2021-05-10,424523
2021-05-11,442576
2021-05-12,465204
2021-05-13,487257
2021-05-14,508672
2021-05-15,522029
2021-05-16,527074
2021-05-17,538754
2021-05-18,555688
2021-05-19,578278
2021-05-20,599168
2021-05-21,619345
2021-05-22,631735
2021-05-23,634587
2021-05-24,646287
2021-05-25,666897
2021-05-26,688890
2021-05-27,710904
2021-05-28,735740
2021-05-29,747626
2021-05-30,751782
2021-05-31,764829
2021-06-01,786103
2021-06-02,808124
2021-06-03,829980
2021-06-04,850002
2021-06-05,861284
2021-06-06,866520
2021-06-07,881401
2021-06-08,899548
2021-06-09,917944
2021-06-10,934969
2021-06-11,952334
2021-06-12,960621
2021-06-13,962278
2021-06-14,972686
2021-06-15,985650
2021-06-16,1001573
2021-06-17,1014848
2021-06-18,1032142
2021-06-19,1040629
2021-06-20,1044129
2021-06-21,1056539
2021-06-22,1066800
2021-06-23,1067180
2021-06-24,1067304
2021-06-25,1070340
2021-06-26,1073575
2021-06-27,1075871
2021-06-28,1091383
2021-06-29,1105816
2021-06-30,1120588
2021-07-01,1132395
2021-07-02,1144851
2021-07-03,1153495
2021-07-04,1155731
2021-07-05,1163488
2021-07-06,1172430
2021-07-07,1182628
2021-07-08,1191346
2021-07-09,1202689
2021-07-10,1210767
2021-07-11,1212841
2021-07-12,1219345
2021-07-13,1225998
2021-07-14,1231920
