dates,incrementalcount_medicaltest_conditioncovid_19
2020-02-29,116
2020-03-01,10
2020-03-02,37
2020-03-03,41
2020-03-04,36
2020-03-05,35
2020-03-06,32
2020-03-07,14
2020-03-08,22
2020-03-09,48
2020-03-10,59
2020-03-11,47
2020-03-12,79
2020-03-13,127
2020-03-14,316
2020-03-15,334
2020-03-16,351
2020-03-17,495
2020-03-18,755
2020-03-19,720
2020-03-20,699
2020-03-21,1389
2020-03-22,811
2020-03-23,1185
2020-03-24,887
2020-03-25,1151
2020-03-26,817
2020-03-27,1089
2020-03-28,1046
2020-03-29,1057
2020-03-30,502
2020-03-31,500
2020-04-01,1003
2020-04-02,1024
2020-04-03,1364
2020-04-04,1182
2020-04-05,1300
2020-04-06,773
2020-04-07,1122
2020-04-08,1461
2020-04-09,1422
2020-04-10,1198
2020-04-11,1140
2020-04-12,418
2020-04-13,562
2020-04-14,242
2020-04-15,878
2020-04-16,1406
2020-04-17,1535
2020-04-18,1860
2020-04-19,1184
2020-04-20,787
2020-04-21,1304
2020-04-22,1364
2020-04-23,1705
2020-04-24,2039
2020-04-25,2663
2020-04-26,1874
2020-04-27,1564
2020-04-28,2380
2020-04-29,3250
2020-04-30,3075
2020-05-01,3234
2020-05-02,1982
2020-05-03,1143
2020-05-04,1219
2020-05-05,686
2020-05-06,2477
2020-05-07,2442
2020-05-08,1947
2020-05-09,2555
2020-05-10,1021
2020-05-11,555
2020-05-12,1900
2020-05-13,2199
2020-05-14,2029
2020-05-15,2156
2020-05-16,1946
2020-05-17,1028
2020-05-18,718
2020-05-19,1845
2020-05-20,1783
2020-05-21,1870
2020-05-22,1745
2020-05-23,1480
2020-05-24,1203
2020-05-25,721
2020-05-26,1828
2020-05-27,1955
2020-05-28,1951
2020-05-29,1427
2020-05-30,1243
2020-05-31,897
2020-06-01,652
2020-06-02,1681
2020-06-03,1561
2020-06-04,1486
2020-06-05,1010
2020-06-06,1074
2020-06-07,1125
2020-06-08,662
2020-06-09,1730
2020-06-10,1731
2020-06-11,1581
2020-06-12,1298
2020-06-13,1392
2020-06-14,1396
2020-06-15,695
2020-06-16,1691
2020-06-17,1810
2020-06-18,1911
2020-06-19,1324
2020-06-20,1686
2020-06-21,1294
2020-06-22,1163
2020-06-23,1413
2020-06-24,1276
2020-06-25,1081
2020-06-26,2292
2020-06-27,1788
2020-06-28,1042
2020-06-29,861
2020-06-30,2060
2020-07-01,1941
2020-07-02,1716
2020-07-03,1105
2020-07-04,1185
2020-07-05,1042
2020-07-06,692
2020-07-07,1763
2020-07-08,1773
2020-07-09,1715
2020-07-10,1841
2020-07-11,1870
2020-07-12,1467
2020-07-13,996
2020-07-14,2135
2020-07-15,1979
2020-07-16,1639
2020-07-17,2189
2020-07-18,1751
2020-07-19,1292
2020-07-20,1297
2020-07-21,1385
2020-07-22,1613
2020-07-23,1752
2020-07-24,1510
2020-07-25,1240
2020-07-26,1345
2020-07-27,801
2020-07-28,1574
2020-07-29,1886
2020-07-30,1704
2020-07-31,1473
2020-08-01,1448
2020-08-02,1354
2020-08-03,687
2020-08-04,1871
2020-08-05,2212
2020-08-06,1829
2020-08-07,2137
2020-08-08,1891
2020-08-09,1597
2020-08-10,668
2020-08-11,2328
2020-08-12,2226
2020-08-13,2071
2020-08-14,1704
2020-08-15,1881
2020-08-16,1224
2020-08-17,888
2020-08-18,2234
2020-08-19,2163
2020-08-20,1997
2020-08-21,1602
2020-08-22,1777
2020-08-23,1180
2020-08-24,926
2020-08-25,2130
2020-08-26,2290
2020-08-27,2004
2020-08-28,2040
2020-08-29,2065
2020-08-30,1777
2020-08-31,1008
2020-09-01,2101
2020-09-02,2532
2020-09-03,2445
2020-09-04,1903
2020-09-05,1964
2020-09-06,1596
2020-09-07,1047
2020-09-08,2395
2020-09-09,2397
2020-09-10,2284
2020-09-11,2445
2020-09-12,2258
2020-09-13,1583
2020-09-14,1451
2020-09-15,2717
2020-09-16,3041
2020-09-17,2767
2020-09-18,2264
2020-09-19,2402
2020-09-20,1933
2020-09-21,1153
2020-09-22,2690
2020-09-23,2733
2020-09-24,2403
2020-09-25,2431
2020-09-26,2520
2020-09-27,1660
2020-09-28,1398
2020-09-29,3517
2020-09-30,4271
2020-10-01,4699
2020-10-02,3914
2020-10-03,3654
2020-10-04,2544
2020-10-05,1748
2020-10-06,3818
2020-10-07,4426
2020-10-08,4416
2020-10-09,4551
2020-10-10,4710
2020-10-11,3345
2020-10-12,2169
2020-10-13,4433
2020-10-14,5078
2020-10-15,4667
2020-10-16,4759
2020-10-17,5332
2020-10-18,2690
2020-10-19,2215
2020-10-20,4171
2020-10-21,5312
2020-10-22,5510
2020-10-23,5726
2020-10-24,5632
2020-10-25,4458
2020-10-26,2237
2020-10-27,5093
2020-10-28,6015
2020-10-29,5105
2020-10-30,5964
2020-10-31,5844
2020-11-01,3898
2020-11-02,2258
2020-11-03,5235
2020-11-04,7328
2020-11-05,7564
2020-11-06,7018
2020-11-07,6651
2020-11-08,3744
2020-11-09,2398
2020-11-10,6731
2020-11-11,7621
2020-11-12,6833
2020-11-13,6734
2020-11-14,6442
2020-11-15,4058
2020-11-16,2343
2020-11-17,6059
2020-11-18,7857
2020-11-19,3323
2020-11-20,7016
2020-11-21,7204
2020-11-22,4079
2020-11-23,2256
2020-11-24,7975
2020-11-25,8627
2020-11-26,8024
2020-11-27,7193
2020-11-28,7645
2020-11-29,4037
2020-11-30,2135
2020-12-01,7810
2020-12-02,9002
2020-12-03,8670
2020-12-04,8065
2020-12-05,8695
2020-12-06,5822
2020-12-07,3296
2020-12-08,9764
2020-12-09,8748
2020-12-10,9642
2020-12-11,10356
2020-12-12,8936
2020-12-13,5391
2020-12-14,2811
2020-12-15,9400
2020-12-16,9887
2020-12-17,10344
2020-12-18,9748
2020-12-19,10057
2020-12-20,5545
2020-12-21,3730
2020-12-22,10911
2020-12-23,12155
2020-12-24,11597
2020-12-25,4029
2020-12-26,3001
2020-12-27,5054
2020-12-28,4437
2020-12-29,11207
2020-12-30,11971
2020-12-31,12395
2021-01-01,3960
2021-01-02,2498
2021-01-03,5896
2021-01-04,5550
2021-01-05,12352
2021-01-06,13946
2021-01-07,13525
2021-01-08,12799
2021-01-09,11338
2021-01-10,6336
2021-01-11,4179
2021-01-12,12516
2021-01-13,12293
2021-01-14,12224
2021-01-15,12453
2021-01-16,11804
2021-01-17,6576
2021-01-18,3423
2021-01-19,13629
2021-01-20,12732
2021-01-21,11816
2021-01-22,12397
2021-01-23,10598
2021-01-24,5506
2021-01-25,3901
2021-01-26,12552
2021-01-27,12197
2021-01-28,10982
2021-01-29,11507
2021-01-30,9960
2021-01-31,5361
2021-02-01,3944
2021-02-02,12949
2021-02-03,12317
2021-02-04,11818
2021-02-05,11495
2021-02-06,11439
2021-02-07,5152
2021-02-08,3327
2021-02-09,13108
2021-02-10,12334
2021-02-11,12340
2021-02-12,12104
2021-02-13,10157
2021-02-14,4955
2021-02-15,3186
2021-02-16,12908
2021-02-17,12251
2021-02-18,10929
2021-02-19,10915
2021-02-20,11165
2021-02-21,4819
2021-02-22,3334
2021-02-23,12678
2021-02-24,12591
2021-02-25,12232
2021-02-26,12715
2021-02-27,12088
2021-02-28,4839
2021-03-01,3451
2021-03-02,14225
2021-03-03,14339
2021-03-04,15156
2021-03-05,15923
2021-03-06,12859
2021-03-07,5226
2021-03-08,3214
2021-03-09,15633
2021-03-10,16705
2021-03-11,17483
2021-03-12,18026
2021-03-13,13870
2021-03-14,5990
2021-03-15,3635
2021-03-16,16419
2021-03-17,15915
2021-03-18,16008
2021-03-19,16904
2021-03-20,13840
2021-03-21,4931
2021-03-22,3266
2021-03-23,18614
2021-03-24,16899
2021-03-25,17518
2021-03-26,17881
2021-03-27,14627
2021-03-28,4591
2021-03-29,3517
2021-03-30,18937
2021-03-31,16080
2021-04-01,18174
2021-04-02,17046
2021-04-03,4324
2021-04-04,4196
2021-04-05,3139
2021-04-06,4987
2021-04-07,23143
2021-04-08,24155
2021-04-09,18589
2021-04-10,16852
2021-04-11,5386
2021-04-12,3209
2021-04-13,20618
2021-04-14,18932
2021-04-15,17233
2021-04-16,16373
2021-04-17,15192
2021-04-18,4801
2021-04-19,2683
2021-04-20,18656
2021-04-21,19150
2021-04-22,17164
2021-04-23,15300
2021-04-24,14961
2021-04-25,5439
2021-04-26,3461
2021-04-27,19951
2021-04-28,18698
2021-04-29,18021
2021-04-30,16474
2021-05-01,12637
2021-05-02,3578
2021-05-03,2571
2021-05-04,5517
2021-05-05,3883
2021-05-06,23852
2021-05-07,18511
2021-05-08,18694
2021-05-09,18767
2021-05-10,5769
2021-05-11,17957
2021-05-12,14603
2021-05-13,16417
2021-05-14,15153
2021-05-15,14560
2021-05-16,5590
2021-05-17,4112
2021-05-18,18493
2021-05-19,14728
2021-05-20,16546
2021-05-21,15458
2021-05-22,14100
2021-05-23,4742
2021-05-24,3898
2021-05-25,16463
2021-05-26,12790
2021-05-27,13512
2021-05-28,14870
2021-05-29,10929
2021-05-30,4377
2021-05-31,3297
2021-06-01,14546
2021-06-02,10427
2021-06-03,11679
2021-06-04,10774
2021-06-05,9367
2021-06-06,5696
2021-06-07,2894
2021-06-08,12773
2021-06-09,12810
2021-06-10,10080
2021-06-11,10362
2021-06-12,8682
2021-06-13,6466
2021-06-14,3409
2021-06-15,11452
2021-06-16,9053
2021-06-17,9644
2021-06-18,9922
2021-06-19,8381
2021-06-20,5023
2021-06-21,3159
2021-06-22,8333
2021-06-23,5829
2021-06-24,2246
2021-06-25,2361
2021-06-26,5332
2021-06-27,7924
2021-06-28,4023
2021-06-29,11409
2021-06-30,8694
2021-07-01,8565
2021-07-02,7598
2021-07-03,9545
2021-07-04,7418
2021-07-05,3456
2021-07-06,8803
2021-07-07,6891
2021-07-08,6700
2021-07-09,6972
2021-07-10,9065
2021-07-11,6907
2021-07-12,3602
2021-07-13,8384
2021-07-14,7168
2021-07-15,6651
2021-07-16,7678
2021-07-17,9832
2021-07-18,7321
2021-07-19,3316
2021-07-20,7944
2021-07-21,6771
2021-07-22,6779
2021-07-23,7985
2021-07-24,10575
2021-07-25,6915
2021-07-26,3381
2021-07-27,8102
2021-07-28,6881
2021-07-29,6974
2021-07-30,7308
2021-07-31,11303
2021-08-01,8329
2021-08-02,3799
2021-08-03,8640
2021-08-04,7088
2021-08-05,6504
2021-08-06,7385
2021-08-07,10240
2021-08-08,8501
2021-08-09,3606
2021-08-10,8839
2021-08-11,7590
2021-08-12,7759
2021-08-13,8135
2021-08-14,11084
2021-08-15,8290
2021-08-16,4357
2021-08-17,10234
2021-08-18,8537
2021-08-19,7873
2021-08-20,9231
2021-08-21,10782
2021-08-22,7712
2021-08-23,3653
2021-08-24,9915
2021-08-25,12453
2021-08-26,23697
2021-08-27,33416
2021-08-28,39511
2021-08-29,27297
2021-08-30,19147
2021-08-31,41310
2021-09-01,54975
2021-09-02,21942
2021-09-03,26960
2021-09-04,46787
2021-09-05,12861
2021-09-06,7677
2021-09-07,45396
2021-09-08,52580
2021-09-09,42449
2021-09-10,44118
2021-09-11,40979
2021-09-12,10437
2021-09-13,14605
2021-09-14,43206
2021-09-15,44417
2021-09-16,32915
2021-09-17,35108
2021-09-18,34150
2021-09-19,13294
2021-09-20,4785
2021-09-21,24518
2021-09-22,27216
2021-09-23,26731
2021-09-24,25682
2021-09-25,30587
2021-09-26,13112
2021-09-27,4813
2021-09-28,25902
2021-09-29,28400
2021-09-30,28442
2021-10-01,25460
2021-10-02,20656
2021-10-03,9075
2021-10-04,5242
2021-10-05,15382
2021-10-06,21825
2021-10-07,19929
2021-10-08,18394
2021-10-09,17851
2021-10-10,14606
2021-10-11,7847
2021-10-12,15630
2021-10-13,21731
2021-10-14,21504
2021-10-15,20050
2021-10-16,23816
2021-10-17,15971
2021-10-18,8365
2021-10-19,17194
